region,year,species_code,sex,age,agepop,mean_length,sd_length
wai,2014,30060,4,14,17420257,34.27822300899464,2.8610831855121313
wai,2014,30060,4,15,17980068,33.32,0.83
wai,2014,30060,4,16,11233599,38.71024222246138,1.924288830320541
wai,2014,30060,4,17,13683201,36.35114276111269,1.594106056031772
wai,2014,30060,4,18,51748454,36.46344076752515,1.17639765238204
wai,2014,30060,4,19,20742442,35.44308362245872,0.5816053384649695
wai,2014,30060,4,20,20397157,36.24286974797518,1.281987389713184
wai,2014,30060,4,21,8808617,36,0
wai,2014,30060,4,22,3469222,37.53,1.93
wai,2014,30060,4,23,5285613,38.95,1
wai,2014,30060,4,24,1385729,43,0
wai,2014,30060,4,25,25536328,37.64131853726189,1.1769671974764737
wai,2014,30060,4,26,11018655,36.04694430127815,0.42146794141390215
wai,2014,30060,4,27,7518084,39.27,2.19
wai,2014,30060,4,28,32624255,37.38750848655394,1.1245330549310628
wai,2014,30060,4,29,9345606,37.73538302385099,0
wai,2014,30060,4,30,23591339,37.630601511427564,1.6122038549825426
wai,2014,30060,4,31,5988518,40.41050486280579,1.6020194512231574
wai,2014,30060,4,32,2667107,40,0
wai,2014,30060,4,33,8882638,38.33,0.47
wai,2014,30060,4,34,1158548,41.24,0.64
wai,2014,30060,4,35,15010358,37.69323062381323,0.7544908149425883
wai,2014,30060,4,38,4048862,40.76,0.9699999999999999
wai,2014,30060,4,40,1938978,41,0
wai,2014,30060,4,41,206175,42,0
wai,2014,30060,4,42,6486150,38.45410605675169,0
wai,2014,30060,4,43,1385729,43,0
wai,2014,30060,4,44,1938978,41,0
wai,2014,30060,4,45,154120,46,0
wai,2014,30060,4,48,1533532,42,0
wai,2014,30060,4,52,1385729,43,0
ai,2014,30420,4,4,96795,19.160815847926028,1.4589439537166173
ai,2014,30420,4,5,3256265,21.513757215705724,0.19519798910715191
ai,2014,30420,4,6,4060848,23.0927902103206,0.39265239674077923
ai,2014,30420,4,7,3031790,25.039456169457644,0.7422150742630592
ai,2014,30420,4,8,11611826,26.288993008507013,1.1246877304224159
ai,2014,30420,4,9,54430657,26.86155971440874,1.6872437593395209
ai,2014,30420,4,10,38081593,29.263376864775587,1.8211495401466005
ai,2014,30420,4,11,15267211,30.925970829904685,1.443157378253304
ai,2014,30420,4,12,30674166,30.127059074401565,1.0811212105978691
ai,2014,30420,4,13,14012373,31.14021140459221,0.6620744494883201
ai,2014,30420,4,14,21687962,30.04616193213544,1.0081418512260396
ai,2014,30420,4,15,9573573,28.5637779165626,1.2579604041249806
ai,2014,30420,4,16,22683015,31.988737262661076,0.6986618683627375
ai,2014,30420,4,17,23138163,31.646500526856862,0.8787046970842066
ai,2014,30420,4,18,31400825,31.490112445453263,1.8781772943863735
ai,2014,30420,4,19,69393189,30.993285993672952,2.073645537028137
ai,2014,30420,4,20,33291231,31.497134472438102,1.2404886160562822
ai,2014,30420,4,21,61184136,31.74553350152726,1.251354075997739
ai,2014,30420,4,22,48003584,31.83044684288573,2.225171321166353
ai,2014,30420,4,23,14658412,33.79406414623903,0.2947935008239637
ai,2014,30420,4,24,30304328,32.85730944174047,1.2065134006601301
ai,2014,30420,4,25,51852925,31.051766772655544,1.6733264162050645
ai,2014,30420,4,26,37239154,32.40853111029322,1.654029117578772
ai,2014,30420,4,27,15710563,33.07437432191322,1.0310466900517823
ai,2014,30420,4,28,28490760,32.972692221618516,2.716380108849325
ai,2014,30420,4,29,22623245,33.20431595025382,1.5918809136355108
ai,2014,30420,4,30,13983428,35.377731207254755,1.1268901023411428
ai,2014,30420,4,31,14436091,32.14577686854426,0.9676830438378368
ai,2014,30420,4,32,11708807,32.9467140384157,2.6004071055232183
ai,2014,30420,4,33,25244294,32.581288795004525,0.5299091145111842
ai,2014,30420,4,34,16135441,34.22148344256596,0.6133611111093895
ai,2014,30420,4,35,36610880,30.91363971475146,2.0888520092934124
ai,2014,30420,4,36,5851737,35.141365220275624,0.39898199286810054
ai,2014,30420,4,37,5939921,35.78903524137779,0.17187366633327275
ai,2014,30420,4,38,17972445,33.38667386991586,1.5759435958769106
ai,2014,30420,4,39,23650377,34.13205113981904,1.1035702399162601
ai,2014,30420,4,40,25452000,33.25430000785793,0.9221491434857771
ai,2014,30420,4,41,20094184,33.5046429354882,0
ai,2014,30420,4,42,22646821,33.26742944539545,1.908869872288036
ai,2014,30420,4,43,24211560,33.9166368870903,0.5456050027342311
ai,2014,30420,4,44,3910543,36.104370927515696,0
ai,2014,30420,4,45,2475353,34.63333391237533,0
ai,2014,30420,4,46,20931638,32.21550321862054,1.1751889364797918
ai,2014,30420,4,47,235810,39,0
ai,2014,30420,4,48,10690359,33.03,0.39
ai,2014,30420,4,49,1951283,33.3058387737709,0
ai,2014,30420,4,50,7249956,34.96618407063436,0
ai,2014,30420,4,51,2210972,36.476783061929325,0
ai,2014,30420,4,52,7629871,34.68516296016014,0
ai,2014,30420,4,54,18547079,33.308414069946,0.9124188860143422
ai,2014,30420,4,57,541046,30,0
cai,2014,30420,4,7,141950,28,0
cai,2014,30420,4,8,276112,28,0
cai,2014,30420,4,9,2670260,28.788453394051515,1.2316280062615625
cai,2014,30420,4,10,6673954,31.350114885418748,1.78120350245147
cai,2014,30420,4,11,4768939,30.818151152698743,1.1502349516317991
cai,2014,30420,4,12,1124836,35,0
cai,2014,30420,4,13,2782191,32.19876014982436,0.554704511660055
cai,2014,30420,4,14,2745682,33.12224736877759,0.9779789502207467
cai,2014,30420,4,15,826447,31,0
cai,2014,30420,4,16,541046,30,0
cai,2014,30420,4,17,3076109,31.934876693251116,0.8702841901896193
cai,2014,30420,4,18,3366997,33.35404253404443,1.9067248263066463
cai,2014,30420,4,19,885582,30.278590983104895,0.7566940384967175
cai,2014,30420,4,20,1827652,32.57224772549698,0.917679284677827
cai,2014,30420,4,21,1156818,36,0
cai,2014,30420,4,22,3243065,34.29107573237046,0.5405098726050819
cai,2014,30420,4,23,1124836,35,0
cai,2014,30420,4,24,2245962,34.757925957785574,1.2110472928749463
cai,2014,30420,4,25,2279373,32.44942753994191,0
cai,2014,30420,4,26,770395,36,0
cai,2014,30420,4,27,5490654,34.513093230788165,0.8957247169462873
cai,2014,30420,4,28,1496870,37,0
cai,2014,30420,4,29,3022432,33.80395349837482,1.6864723176567746
cai,2014,30420,4,30,6436461,35.191064723300585,0.962271757725247
cai,2014,30420,4,31,1379247,35.70969739285277,0
cai,2014,30420,4,32,4128892,35.12070550646517,0
cai,2014,30420,4,33,1678023,34.92,1
cai,2014,30420,4,34,2609108,35,0
cai,2014,30420,4,35,1244412,34.28,2.91
cai,2014,30420,4,36,2359430,33.94325874893513,0.5717588739653221
cai,2014,30420,4,37,770395,36,0
cai,2014,30420,4,38,3197620,35.09571736479006,0.42969308423139707
cai,2014,30420,4,39,1342811,34,0
cai,2014,30420,4,40,408147,37,0
cai,2014,30420,4,42,1254960,32,0
cai,2014,30420,4,44,408147,37,0
cai,2014,30420,4,45,907628,34,0
cai,2014,30420,4,46,1850860,32.10695892720141,0
cai,2014,30420,4,47,235810,39,0
cai,2014,30420,4,49,1951283,33.3058387737709,0
cai,2014,30420,4,51,1156818,36,0
cai,2014,30420,4,52,1124836,35,0
cai,2014,30420,4,57,541046,30,0
eai,2014,30420,4,6,838720,26.7358510587562,0
eai,2014,30420,4,7,635744,27.303030779684903,0
eai,2014,30420,4,8,4860512,28.888953916789013,1.9868319798408072
eai,2014,30420,4,9,10209967,30.477355887634115,1.146356420152974
eai,2014,30420,4,10,16284735,30.995428634853436,1.3599776833949093
eai,2014,30420,4,11,7301058,33.31362416241591,1.8415193387040618
eai,2014,30420,4,12,13694640,32.243045921616044,1.3554484090125771
eai,2014,30420,4,13,6321504,33.72697744081155,1.2234335753010674
eai,2014,30420,4,14,4374489,31.500921693939567,1.3133064821971205
eai,2014,30420,4,15,2840046,33.651200086195786,0.4069332327715819
eai,2014,30420,4,16,7609209,33.95919118005564,2.0827076296629516
eai,2014,30420,4,17,8385147,33.21090375159792,2.1054518757989573
eai,2014,30420,4,18,11093467,35.00787257581421,1.2837746315015857
eai,2014,30420,4,19,2106673,35.118372049197944,0.5485944425167076
eai,2014,30420,4,20,4717755,34.39746682055342,0.6540317417924415
eai,2014,30420,4,21,197481,38.20779214202885,0
eai,2014,30420,4,22,448671,39,0
eai,2014,30420,4,23,2888068,36.25132490301475,1.4962267474311546
eai,2014,30420,4,24,1912890,35.111247797834686,0.2867736252476619
eai,2014,30420,4,25,200912,40.747498705901094,0.26136318388150037
eai,2014,30420,4,26,363579,38.91,3.61
eai,2014,30420,4,27,1714017,37.554896520862975,1.2178314625817597
eai,2014,30420,4,28,6796064,35.75070142953333,1.4267063921116692
eai,2014,30420,4,29,1060421,38.42,0.82
eai,2014,30420,4,30,7491556,35.512725593988755,1.2766589437494695
eai,2014,30420,4,31,147662,42.17,1.24
eai,2014,30420,4,33,118159,39.7603486827072,0.5345844159141496
eai,2014,30420,4,34,171508,40.35,0.48
eai,2014,30420,4,35,2549159,35.68130504217273,2.1755664162180546
eai,2014,30420,4,36,2438153,35.49719238292265,0.4042866259828649
eai,2014,30420,4,37,81401,39,0
eai,2014,30420,4,38,2288179,35,0
eai,2014,30420,4,41,836663,38,0
eai,2014,30420,4,42,1451643,37,0
eai,2014,30420,4,43,1451643,37,0
eai,2014,30420,4,46,2116206,35,0
eai,2014,30420,4,52,1201083,33,0
eai,2014,30420,4,54,2882121,36,0
sbs,2014,30420,4,4,96795,19.160815847926028,1.4589439537166173
sbs,2014,30420,4,5,70945,23.01452787370498,0.9079921065614208
sbs,2014,30420,4,6,55110,24.385422972237343,2.2000076211213937
sbs,2014,30420,4,7,20310,29.120000000000005,1.91
sbs,2014,30420,4,8,35446,27.388176380973874,0.4078824126840829
sbs,2014,30420,4,9,10058,34,0
sbs,2014,30420,4,11,84316,33.92,3.2
sbs,2014,30420,4,12,11658,33.51,1.5
sbs,2014,30420,4,13,9705,31,0
sbs,2014,30420,4,14,17826,37,0
sbs,2014,30420,4,15,176658,40.6,1.62
sbs,2014,30420,4,16,74599,36,0
sbs,2014,30420,4,18,699465,39.5,0.5
sbs,2014,30420,4,22,17826,37,0
sbs,2014,30420,4,24,5869,35,0
sbs,2014,30420,4,27,54103,35,0
sbs,2014,30420,4,28,10560,38,0
sbs,2014,30420,4,30,10560,38,0
sbs,2014,30420,4,32,5869,35,0
sbs,2014,30420,4,35,208423,37,0
sbs,2014,30420,4,40,5588,44,0
sbs,2014,30420,4,42,379207,38,0
wai,2014,30420,4,5,3185320,21.480331319930176,0.1793222910100084
wai,2014,30420,4,6,3167018,22.105506593268494,0.4651881612292699
wai,2014,30420,4,7,2233786,24.17,0.9900000000000001
wai,2014,30420,4,8,6439756,24.247218070063525,0.5261379080201175
wai,2014,30420,4,9,41540372,25.84726294410652,1.849881318347366
wai,2014,30420,4,10,15122904,26.477351267983977,2.3353801068895232
wai,2014,30420,4,11,3112898,25.410000000000004,0.91
wai,2014,30420,4,12,15843032,27.949548114275093,0.9204441725548493
wai,2014,30420,4,13,4898973,27.201431606175415,0
wai,2014,30420,4,14,14549965,29.019785435222694,0.9233203103924992
wai,2014,30420,4,15,5730422,25.32,1.85
wai,2014,30420,4,16,14458161,31.005428698712098,0
wai,2014,30420,4,17,11676907,30.447139469381746,0
wai,2014,30420,4,18,16240896,28.355886419074416,2.3376256925726264
wai,2014,30420,4,19,66400934,30.871943026132733,2.13959419531659
wai,2014,30420,4,20,26745824,30.912071536102232,1.3659939275006072
wai,2014,30420,4,21,59829837,31.641942767619444,1.2796795346442278
wai,2014,30420,4,22,44294022,31.575583952615546,2.3719519031258893
wai,2014,30420,4,23,10645508,33,0
wai,2014,30420,4,24,26139607,32.528581314172015,1.2737010632944865
wai,2014,30420,4,25,49372640,30.947786529543485,1.7563241131120393
wai,2014,30420,4,26,36105180,32.26642830862497,1.6696253789622433
wai,2014,30420,4,27,8451789,31.218745759033975,1.0876780821196554
wai,2014,30420,4,28,20187266,31.73622102567034,3.353388507388767
wai,2014,30420,4,29,18540392,32.80825179963833,1.6206086041762224
wai,2014,30420,4,30,44851,39,0
wai,2014,30420,4,31,12909182,31.65033699269249,1.0679576444115513
wai,2014,30420,4,32,7574046,31.76,4.02
wai,2014,30420,4,33,23448112,32.3777465341346,0.4962443253426971
wai,2014,30420,4,34,13354825,33.99068121222105,0.7349050384411626
wai,2014,30420,4,35,32608886,30.37356565078611,2.064087887577638
wai,2014,30420,4,36,1054154,37,0
wai,2014,30420,4,37,5088125,35.70572322810465,0.20064680014740202
wai,2014,30420,4,38,12486646,32.6533744209614,2.1582708759421867
wai,2014,30420,4,39,22307566,34.14,1.17
wai,2014,30420,4,40,25038265,33.19084340708112,0.9373868357092634
wai,2014,30420,4,41,19257521,33.30933747910751,0
wai,2014,30420,4,42,19561011,32.98,2.21
wai,2014,30420,4,43,22759917,33.71997788875944,0.580404061227464
wai,2014,30420,4,44,3502396,36,0
wai,2014,30420,4,45,1567725,35,0
wai,2014,30420,4,46,16964572,31.880000000000003,1.45
wai,2014,30420,4,48,10690359,33.03,0.39
wai,2014,30420,4,50,7249956,34.96618407063436,0
wai,2014,30420,4,51,1054154,37,0
wai,2014,30420,4,52,5303952,35,0
wai,2014,30420,4,54,15664958,32.81320199645604,1.0802904904054005
ai,2016,10110,4,2,5331499,18.64646715679774,1.4489618773256825
ai,2016,10110,4,3,5167611,23.533440525999342,2.877106672696532
ai,2016,10110,4,4,10319551,31.030102829086267,3.2855610849735615
ai,2016,10110,4,5,10270956,36.15074230285866,2.9586703876445384
ai,2016,10110,4,6,7821661,41.33615825078587,3.073963214463015
ai,2016,10110,4,7,4764286,44.19052032350703,2.605699424845612
ai,2016,10110,4,8,4420882,46.99222434120612,2.72975149076587
ai,2016,10110,4,9,6343395,46.63003634646746,2.1503236232333003
ai,2016,10110,4,10,5115770,49.24926795379777,2.372761852077009
ai,2016,10110,4,11,2989061,49.911812846910784,3.3636009469194508
ai,2016,10110,4,12,1341757,54.77553572666288,5.894473947219951
ai,2016,10110,4,13,3279682,50.78154465585383,1.9177213644493583
ai,2016,10110,4,14,192628,61.08992742488111,1.4699497477002303
ai,2016,10110,4,15,1286436,53.899400110071554,0.8242075315056482
ai,2016,10110,4,16,419094,59.66075777749144,0.5560730528234716
ai,2016,10110,4,17,136576,66.99505037488285,0
ai,2016,10110,4,18,131873,55.60648843963511,0.2485115982801635
ai,2016,10110,4,19,64065,61,0
ai,2016,10110,4,20,118116,65.96863744115954,0.6852565274814589
ai,2016,10110,4,21,123208,74.93700603856892,1.4191091487565743
ai,2016,10110,4,22,50077,72,0
ai,2016,10110,4,23,36106,66.90948872763529,0
ai,2016,10110,4,24,38038,79.7921026342079,0
ai,2016,10110,4,25,25914,61.06,1.44
ai,2016,10110,4,27,109724,57.001773176333344,2.8808165943640405
ai,2016,10110,4,29,99000,55.994949494949495,0
ai,2016,10110,4,30,57414,55.75,2.73
ai,2016,10110,4,37,2102,67,0
cai,2016,10110,4,2,396528,22.12221492555381,0.7861817576564579
cai,2016,10110,4,3,67875,25.039285598526703,1.5939963167587476
cai,2016,10110,4,4,635654,31.343853354183246,2.5507018912804766
cai,2016,10110,4,5,550834,34.23519673803723,4.234575316701584
cai,2016,10110,4,6,414012,38.29934972899336,3.817090180960938
cai,2016,10110,4,7,192507,45.27552707174285,5.36971710119632
cai,2016,10110,4,8,893833,44.7523342615455,5.0025444574098294
cai,2016,10110,4,9,218960,46.774611024844724,5.564370524296675
cai,2016,10110,4,10,598174,57.311301092993006,3.2396422111292034
cai,2016,10110,4,11,180254,58.95,3.0199999999999996
cai,2016,10110,4,12,70403,62,0
cai,2016,10110,4,13,289106,61.02528726487862,5.254904844589873
cai,2016,10110,4,14,27890,57,0
cai,2016,10110,4,15,131546,63.901154425068036,0.433687987472063
cai,2016,10110,4,16,28890,75,0
cai,2016,10110,4,17,118178,65.74883650087156,0
cai,2016,10110,4,18,33103,55.15,0.99
cai,2016,10110,4,20,30138,64.09638993961113,0
cai,2016,10110,4,21,92024,76.61,1.9000000000000001
cai,2016,10110,4,23,18980,56,0
cai,2016,10110,4,24,27540,82,0
cai,2016,10110,4,27,17836,77,0
cai,2016,10110,4,29,99000,55.994949494949495,0
eai,2016,10110,4,2,4873429,18.359197468558584,1.5211867701365918
eai,2016,10110,4,3,2628508,23.016632507871385,2.690868203558825
eai,2016,10110,4,4,5373657,31.455068926059106,3.1125923835481126
eai,2016,10110,4,5,5812735,36.399862121703464,2.6895023151752144
eai,2016,10110,4,6,5696266,41.728511414319485,3.467893362072628
eai,2016,10110,4,7,2510110,43.5862786730462,3.1957340196246378
eai,2016,10110,4,8,2365226,46.73299655931399,1.952436325323669
eai,2016,10110,4,9,4712939,46.18435358700802,1.8510043414523296
eai,2016,10110,4,10,3651183,47.22681463788586,2.270403291207261
eai,2016,10110,4,11,2452385,48.01050806052068,3.4252477404648944
eai,2016,10110,4,12,813309,55.73,8.58
eai,2016,10110,4,13,2833344,49.47418813952701,1.6651623382123737
eai,2016,10110,4,14,125400,61.14,1.8
eai,2016,10110,4,15,1038038,51.72513512992781,0.8661149399154944
eai,2016,10110,4,16,188010,56,0
eai,2016,10110,4,17,18398,75,0
eai,2016,10110,4,19,64065,61,0
eai,2016,10110,4,21,31184,70,0
eai,2016,10110,4,22,50077,72,0
sbs,2016,10110,4,2,61542,19,0
sbs,2016,10110,4,3,2231258,23.783262742363277,3.280148306471058
sbs,2016,10110,4,4,3749835,30.70500911373434,3.5925781987740795
sbs,2016,10110,4,5,3080866,37.17734714849655,3.1683131106643394
sbs,2016,10110,4,6,1450615,41.7035462200515,1.8675761659709846
sbs,2016,10110,4,7,1886960,44.897906791876885,1.66345349132997
sbs,2016,10110,4,8,1050543,48.92574584762356,2.3659634588969705
sbs,2016,10110,4,9,940289,49.36031834893314,2.4845178982206537
sbs,2016,10110,4,10,616191,51.658009367225425,2.132674706381625
sbs,2016,10110,4,11,172375,57.87,2.31
sbs,2016,10110,4,12,110742,58.00827147784942,0
sbs,2016,10110,4,13,68616,53,0
sbs,2016,10110,4,15,73262,60,0
sbs,2016,10110,4,16,171358,61.38999999999999,1.36
sbs,2016,10110,4,18,55362,54.78682128535819,0
wai,2016,10110,4,3,239970,26.44550018752344,1.5324825603200398
wai,2016,10110,4,4,560405,28.77457151524344,3.7233286640911487
wai,2016,10110,4,5,826521,31.84867154010606,3.219897534363918
wai,2016,10110,4,6,260768,35.54322616271935,0
wai,2016,10110,4,7,174709,44.036158755416146,1.259666302251172
wai,2016,10110,4,8,111280,52.24,4.43
wai,2016,10110,4,9,471207,45.57225378655241,2.8907510924073705
wai,2016,10110,4,10,250222,53.55585879738792,2.3852471005746896
wai,2016,10110,4,11,184047,58.940862171075864,3.8654740365232794
wai,2016,10110,4,12,347303,50.04509007984383,2.679966657356833
wai,2016,10110,4,13,88616,57.44446962173874,0.590344858716259
wai,2016,10110,4,14,39338,63.83,1.46
wai,2016,10110,4,15,43590,65.24,2.39
wai,2016,10110,4,16,30836,58,0
wai,2016,10110,4,18,43408,57,0
wai,2016,10110,4,20,87978,66.61,0.9200000000000002
wai,2016,10110,4,23,17126,79,0
wai,2016,10110,4,24,10498,74,0
wai,2016,10110,4,25,25914,61.06,1.44
wai,2016,10110,4,27,91888,53.12,3.4399999999999995
wai,2016,10110,4,30,57414,55.75,2.73
wai,2016,10110,4,37,2102,67,0
ai,2016,10112,4,1,4587,10,0
ai,2016,10112,4,2,2426001,19.727594951527223,1.3111644554144868
ai,2016,10112,4,3,3538520,21.92765638459017,1.9713290980409888
ai,2016,10112,4,4,2636288,27.594451630474364,2.9966852255899203
ai,2016,10112,4,5,2218802,33.26983751592075,4.355004579047613
ai,2016,10112,4,6,1110509,35.502915383846506,2.662951016155655
ai,2016,10112,4,7,688140,37.72468118406138,2.432297977155811
ai,2016,10112,4,8,773947,41.59772179490327,3.645759502911698
ai,2016,10112,4,9,732889,45.235177400670494,4.084702990493787
ai,2016,10112,4,10,371094,45.123069869089775,1.5588001692293598
ai,2016,10112,4,11,371337,50.37662042834406,4.045537826825767
ai,2016,10112,4,12,212679,53.339028018751264,4.224756746082124
ai,2016,10112,4,13,530419,55.63621665136429,0.3547644409419723
ai,2016,10112,4,14,679585,56.178508589801126,2.6149449001964435
ai,2016,10112,4,15,48990,56.15993059808124,0
ai,2016,10112,4,16,305064,61.11192707104084,0.12290876668502347
ai,2016,10112,4,17,3358,68,0
ai,2016,10112,4,20,43256,55.460791566487885,0
ai,2016,10112,4,22,96455,58,0
ai,2016,10112,4,23,70330,64.68565334849993,0
ai,2016,10112,4,24,79480,65.46351283341721,0
ai,2016,10112,4,26,159654,64.80431432973806,0
ai,2016,10112,4,27,106931,72.54440096884908,0.837049686246271
ai,2016,10112,4,28,84482,59.23848867214318,0
ai,2016,10112,4,29,114792,74.3948602690083,2.171413164680465
ai,2016,10112,4,30,272536,62.11881733055449,0
ai,2016,10112,4,31,452268,67.4170735050899,0
ai,2016,10112,4,32,463259,65.51438057328622,0.9266544200976128
ai,2016,10112,4,33,150438,62.05571464656536,2.3757587843496992
ai,2016,10112,4,35,218046,65.49,3.35
ai,2016,10112,4,36,392201,66,0
ai,2016,10112,4,39,4147,77,0
ai,2016,10112,4,43,215791,65.40261178640444,0
ai,2016,10112,4,47,199025,61,0
ai,2016,10112,4,51,2494,63,0
ai,2016,10112,4,58,2348,60,0
cai,2016,10112,4,2,1128710,21.39714367729532,1.34474566540564
cai,2016,10112,4,3,134532,24.78499212083371,1.2013977343680313
cai,2016,10112,4,4,616964,30.313727073216587,3.643551212064237
cai,2016,10112,4,5,508753,34.0300886088141,3.2778555605568913
cai,2016,10112,4,6,243380,39.45362749609664,3.1182081518612867
cai,2016,10112,4,7,110770,37.8722114290873,1.1413949625349824
cai,2016,10112,4,8,99544,45.42990516756409,2.9047681427308527
cai,2016,10112,4,9,93351,43.67922936015683,2.5978259472314167
cai,2016,10112,4,10,93254,51.57788105604049,1.285420250069702
cai,2016,10112,4,11,23174,50.99,1.41
cai,2016,10112,4,12,32028,56.74,5.91
cai,2016,10112,4,13,281937,55.08998464195902,0
cai,2016,10112,4,14,506778,57.9093913311154,2.911535642825853
cai,2016,10112,4,15,19445,64,0
cai,2016,10112,4,16,160619,57.68846724235613,0.23344087561247426
cai,2016,10112,4,20,38628,53,0
cai,2016,10112,4,24,7240,77,0
cai,2016,10112,4,26,150139,63.77791912827447,0
cai,2016,10112,4,27,94217,71.15912202681045,0
cai,2016,10112,4,29,74629,80.2,3.34
cai,2016,10112,4,30,272536,62.11881733055449,0
cai,2016,10112,4,31,399821,65.3729644015697,0
cai,2016,10112,4,32,429281,66.03,1
cai,2016,10112,4,35,218046,65.49,3.35
cai,2016,10112,4,36,392201,66,0
cai,2016,10112,4,43,215791,65.40261178640444,0
cai,2016,10112,4,47,199025,61,0
eai,2016,10112,4,2,1030446,18.170053122628453,1.2437767529788073
eai,2016,10112,4,3,3262560,21.8380519990437,2.0570406797116374
eai,2016,10112,4,4,1495302,26.58668250293252,3.0663612835400476
eai,2016,10112,4,5,1341277,33.4888593705849,5.005924756780292
eai,2016,10112,4,6,545533,33.035980518135474,2.33593987898074
eai,2016,10112,4,7,469636,37.203418030133975,2.6972435673585498
eai,2016,10112,4,8,535820,41.113497163226455,3.8366911462804674
eai,2016,10112,4,9,596715,45.326105276388226,4.2968380717763095
eai,2016,10112,4,10,223757,42.53286324003271,1.323473232122347
eai,2016,10112,4,11,268185,51.28957764229916,4.433193057031526
eai,2016,10112,4,12,151450,54.39,4.5
eai,2016,10112,4,13,238102,56.377446640515416,0.5902075581053499
eai,2016,10112,4,14,168770,50.93749031225928,1.7869000414765657
eai,2016,10112,4,15,29545,51,0
eai,2016,10112,4,16,142097,65,0
eai,2016,10112,4,17,3358,68,0
eai,2016,10112,4,20,4628,76,0
eai,2016,10112,4,22,96455,58,0
eai,2016,10112,4,23,70330,64.68565334849993,0
eai,2016,10112,4,24,70020,64,0
eai,2016,10112,4,27,12714,82.81,7.04
eai,2016,10112,4,28,84482,59.23848867214318,0
eai,2016,10112,4,29,37943,63,0
eai,2016,10112,4,31,52447,83,0
eai,2016,10112,4,32,33978,59,0
eai,2016,10112,4,33,150438,62.05571464656536,2.3757587843496992
sbs,2016,10112,4,1,4587,10,0
sbs,2016,10112,4,2,160793,17.556063883378005,1.6600776775108368
sbs,2016,10112,4,3,101258,21.008504809496532,1.0146591874222282
sbs,2016,10112,4,4,62978,24.859656229159388,2.758515830925085
sbs,2016,10112,4,5,29412,23.88,1.45
sbs,2016,10112,4,6,82096,40.18,2.12
sbs,2016,10112,4,7,8459,43,0
wai,2016,10112,4,2,106052,20.384757477463882,1.0795152378078678
wai,2016,10112,4,3,40170,21.952750809061488,0
wai,2016,10112,4,4,461044,27.597609859362663,1.9376098593626636
wai,2016,10112,4,5,339360,32.07825601131542,3.648912305516266
wai,2016,10112,4,6,239500,35.5041685177453,3.1312975365344466
wai,2016,10112,4,7,99275,39.57648773608663,2.826557844371695
wai,2016,10112,4,8,138583,40.7172846597346,3.439790883441692
wai,2016,10112,4,9,42823,47.36,4.37
wai,2016,10112,4,10,54083,44.70962945842501,3.0037980511436126
wai,2016,10112,4,11,79978,47.137531071044535,3.509298307034434
wai,2016,10112,4,12,29201,44.15797130235266,0.9488223006061437
wai,2016,10112,4,13,10380,53.47,4.59
wai,2016,10112,4,14,4037,58,0
wai,2016,10112,4,16,2348,60,0
wai,2016,10112,4,24,2220,74,0
wai,2016,10112,4,26,9515,81,0
wai,2016,10112,4,29,2220,74,0
wai,2016,10112,4,39,4147,77,0
wai,2016,10112,4,51,2494,63,0
wai,2016,10112,4,58,2348,60,0
ai,2016,21720,4,1,1060184,20.601325694407766,1.7971896670766585
ai,2016,21720,4,2,4925922,37.93194455576033,4.051761597118265
ai,2016,21720,4,3,7629944,48.64994845833731,4.574890772461765
ai,2016,21720,4,4,11131281,55.484458281126855,4.673947415396304
ai,2016,21720,4,5,5559644,65.13041485749808,4.895327605508554
ai,2016,21720,4,6,1973398,75.80997802774706,5.458439985243727
ai,2016,21720,4,7,1020755,83.78360100121968,6.285674006005359
ai,2016,21720,4,8,199047,95.33609760508824,4.0834599365978885
ai,2016,21720,4,9,64426,100.62819389687392,1.0744413746003165
ai,2016,21720,4,10,9588,99,0
ai,2016,21720,4,11,4292,107,0
cai,2016,21720,4,1,31789,19.611793387649815,1.9887747333983454
cai,2016,21720,4,2,2122556,39.9503280761497,4.620732974771926
cai,2016,21720,4,3,2011507,50.61283214525229,4.619386768228995
cai,2016,21720,4,4,1630558,60.45685960266363,6.412407200479835
cai,2016,21720,4,5,429092,71.61815661909334,6.270118995460182
cai,2016,21720,4,6,198538,77.24037312756248,6.626568012168955
cai,2016,21720,4,7,646,95,0
cai,2016,21720,4,8,96595,96.56253853719137,6.148347222941146
eai,2016,21720,4,1,651008,19.408219929709006,1.8976005517597327
eai,2016,21720,4,2,2514274,36.33686796665757,3.8379040828485675
eai,2016,21720,4,3,2769919,47.348008674621894,5.134568610129032
eai,2016,21720,4,4,5857640,55.113197664929906,4.164530211825923
eai,2016,21720,4,5,3335283,64.06962462855476,4.1802287392104365
eai,2016,21720,4,6,1260404,74.92057257831617,5.648097959067092
eai,2016,21720,4,7,531360,82.63423893405601,6.582281240590183
eai,2016,21720,4,8,40394,92.10645145318611,0
eai,2016,21720,4,9,39275,99.93817441120305,0.8470202418841503
sbs,2016,21720,4,2,208898,37,1.2
sbs,2016,21720,4,3,1877894,47.054785525700595,3.6520362011913345
sbs,2016,21720,4,4,2544047,51.30192641488149,4.475328981736579
sbs,2016,21720,4,5,821388,62.61423165422432,4.733494572601498
sbs,2016,21720,4,6,208255,73.11674077453122,2.826973902187222
