year,region,species_code,sex,sex_desc,iss,nss,nhl
2000,ai,30060,0,total_pre,86.93182840328285,1217,145
2000,ai,30060,1,male,47.89092234585084,553,122
2000,ai,30060,2,female,89.57001388652068,639,125
2000,ai,30060,4,total_post,110.20294902441962,1217,145
2000,ai,30060,12,female_male,130.09301491290455,1192,144
2000,ai,30420,0,total_pre,55.806830201748866,684,88
2000,ai,30420,1,male,28.688903756956247,327,68
2000,ai,30420,2,female,31.62996288977029,354,69
2000,ai,30420,4,total_post,53.34735130921582,684,88
2000,ai,30420,12,female_male,60.28792035923719,681,87
2000,cai,21720,0,total_pre,35.408300531710026,225,23
2000,cai,21720,1,male,36.22927468563908,112,21
2000,cai,21720,2,female,25.580813755946892,113,18
2000,cai,21720,4,total_post,41.84748570736194,225,23
2000,cai,21720,12,female_male,58.1900640758915,225,23
2000,cai,21740,0,total_pre,47.19552857487637,255,27
2000,cai,21740,1,male,16.86316846783646,110,20
2000,cai,21740,2,female,28.117298838206132,145,23
2000,cai,21740,4,total_post,39.28130399731332,255,27
2000,cai,21740,12,female_male,41.67243210248989,255,27
2000,cai,21921,0,total_pre,19.273445481563993,364,32
2000,cai,21921,1,male,9.374086057142831,182,30
2000,cai,21921,2,female,20.221542059637006,182,27
2000,cai,21921,4,total_post,19.19882140680051,364,32
2000,cai,21921,12,female_male,30.391191016619487,364,32
2000,cai,30060,0,total_pre,39.76379499728807,319,39
2000,cai,30060,1,male,12.626462920973967,152,34
2000,cai,30060,2,female,19.556294354108847,165,35
2000,cai,30060,4,total_post,36.38709679924976,319,39
2000,cai,30060,12,female_male,31.886071155609287,317,39
2000,cai,30420,0,total_pre,31.117686661081347,251,25
2000,cai,30420,1,male,24.18032563281164,121,20
2000,cai,30420,2,female,25.302009255257772,130,19
2000,cai,30420,4,total_post,38.6111394213086,251,25
2000,cai,30420,12,female_male,49.208923549710704,251,25
2000,eai,21720,0,total_pre,23.344841363098954,220,20
2000,eai,21720,1,male,22.566435285818567,108,19
2000,eai,21720,2,female,28.534500063258143,112,19
2000,eai,21720,4,total_post,37.133639840907534,220,20
2000,eai,21720,12,female_male,52.3971341677185,220,20
2000,eai,21740,0,total_pre,12.925302055654432,239,31
2000,eai,21740,1,male,7.0346641490724995,120,25
2000,eai,21740,2,female,10.076082699485106,119,28
2000,eai,21740,4,total_post,9.480700107477288,239,31
2000,eai,21740,12,female_male,19.974884669043675,239,31
2000,eai,21921,0,total_pre,6.720951978166093,41,12
2000,eai,21921,1,male,5.314229181843516,17,8
2000,eai,21921,2,female,5.438937163801098,24,8
2000,eai,21921,4,total_post,5.65847081711239,41,12
2000,eai,21921,12,female_male,8.607044194575364,41,12
