region,year,species_code,sex,age,agepop,mean_length,sd_length
goa,2001,10200,4,10,2471554,39.78743273665071,2.1785676137361354
goa,2001,10200,4,11,2934954,41.27841601946743,3.2896087298131422
goa,2001,10200,4,12,2933959,44.35660361647862,2.8250601831859274
goa,2001,10200,4,13,2665426,43.235597364173685,3.695582439730085
goa,2001,10200,4,14,4109020,43.849071472029834,3.003754707935226
goa,2001,10200,4,15,1744843,46.03266719126019,3.1116647801550052
goa,2001,10200,4,16,3146808,43.81686877623293,3.8225629272583523
goa,2001,10200,4,17,1267309,48.01825980088518,2.8687584164556554
goa,2001,10200,4,18,3000970,45.217472643845156,3.8762054435732445
goa,2001,10200,4,19,1287091,45.74753149544205,3.8104548862512444
goa,2001,10200,4,20,1144869,44.237574569666926,2.2588103966480007
goa,2001,10200,4,21,1313852,44.6407508151603,4.618737780206598
goa,2001,10200,4,22,1223822,46.67718577538236,2.2826089333252715
goa,2001,10200,4,23,1435918,43.54397996264411,1.4518154518572788
goa,2001,10200,4,24,1310687,45.0616174876229,3.5772340612213287
goa,2001,10200,4,25,526843,43.505170249960614,2.410896528946954
goa,2001,10200,4,26,483645,45.03872749640749,0.5146196073566356
goa,2001,10200,4,27,998708,42.585022579172296,1.4584485555337496
goa,2001,10200,4,28,1266701,45.96935358857378,0.9185415500579853
goa,2001,10200,4,30,340976,40.16830216789452,0
goa,2001,10200,4,31,53567,56,0
goa,2001,10200,4,32,51214,55,0
goa,2001,10200,4,33,404357,45.04865502513868,0
goa,2001,10200,4,34,301296,45,0
goa,2001,10200,4,36,339608,41,0
goa,2001,10200,4,37,366559,39,0
goa,2001,10200,4,49,300699,36,0
wgoa,2001,10200,4,2,1379635,20.245673761538377,1.8957856969415823
wgoa,2001,10200,4,3,4896481,27.7879563731586,1.9808044552812523
wgoa,2001,10200,4,4,5993006,31.911784144718027,3.005233375371224
wgoa,2001,10200,4,5,3943916,34.11533588443567,1.5955499457899205
wgoa,2001,10200,4,6,795631,36.85889187324275,0
wgoa,2001,10200,4,7,860506,39.87,1.81
wgoa,2001,10200,4,8,375465,42,0
wgoa,2001,10200,4,9,1434371,39.023254039575534,0.45408266062267016
wgoa,2001,10200,4,10,1673921,40.105741346216455,2.8514526671210887
wgoa,2001,10200,4,11,366571,46,0
wgoa,2001,10200,4,12,174051,51.78999999999999,1.83
wgoa,2001,10200,4,14,1204652,44.406072127054124,0.9732287830842434
wgoa,2001,10200,4,15,864749,44.94988904294772,1.8250183001078928
wgoa,2001,10200,4,16,758872,42.509081162567604,0.4859752896404137
wgoa,2001,10200,4,17,78427,59.830000000000005,1.34
wgoa,2001,10200,4,18,30695,60,0
wgoa,2001,10200,4,21,211913,47.410000000000004,4.36
wgoa,2001,10200,4,22,222565,45,0
wgoa,2001,10200,4,24,244889,50,0
wgoa,2001,10200,4,28,744385,44.77242958952692,0
cgoa,2001,10261,4,2,2129425,16.462217222959246,1.7208910151801542
cgoa,2001,10261,4,3,11960084,22.592963848748887,3.3169216838276387
cgoa,2001,10261,4,4,14423239,25.567893344206528,5.063574190928959
cgoa,2001,10261,4,5,9058728,31.211094683491986,4.6995770090458615
cgoa,2001,10261,4,6,6922624,33.80474348455152,5.870701797468705
cgoa,2001,10261,4,7,4351919,38.13320943013874,3.647453197083861
cgoa,2001,10261,4,8,1484687,42.19910342045158,2.9008445685858364
cgoa,2001,10261,4,9,966495,40.17659273974516,4.601923238092282
cgoa,2001,10261,4,10,703706,47.55779419246106,2.432735659494164
cgoa,2001,10261,4,11,1372514,41.839994972728874,4.226256154764178
cgoa,2001,10261,4,12,2026703,39.107421738656335,3.5319218356118287
cgoa,2001,10261,4,13,311246,44.595531765870085,1.5435949698951954
cgoa,2001,10261,4,14,524794,50.87,3.57
cgoa,2001,10261,4,15,706197,44.579771635959936,1.9545434206035992
cgoa,2001,10261,4,16,47604,53,0
cgoa,2001,10261,4,17,249467,50.53,2.9
cgoa,2001,10261,4,18,293165,48.71,3.86
cgoa,2001,10261,4,20,51751,50,0
cgoa,2001,10261,4,21,69884,51,0
cgoa,2001,10261,4,22,389072,42.8,3.84
cgoa,2001,10261,4,28,328442,42,0
goa,2001,10261,4,2,2985499,15.848688587736925,1.6667179087984956
goa,2001,10261,4,3,16072233,21.714103239419188,3.153895517816348
goa,2001,10261,4,4,17205284,25.108359449922478,4.652096994737199
goa,2001,10261,4,5,16809120,29.561595281609033,4.229674629010918
goa,2001,10261,4,6,21039715,30.664698556990913,4.190481828770019
goa,2001,10261,4,7,11292880,34.98559914299984,3.831040681385085
goa,2001,10261,4,8,5016011,34.07064717760786,2.720940368751185
goa,2001,10261,4,9,8964052,35.8186684916598,3.8871746716774958
goa,2001,10261,4,10,3702713,36.660384304697665,1.859682151978833
goa,2001,10261,4,11,6456938,36.03492430932433,3.0381440924475354
goa,2001,10261,4,12,4332172,37.73031511675898,3.5261472466928834
goa,2001,10261,4,13,6747982,37.70717585939026,2.96349126449952
goa,2001,10261,4,14,9082243,36.51535435354461,3.0051331460741584
goa,2001,10261,4,15,2249608,42.10317960284636,3.117762227908151
goa,2001,10261,4,16,4670805,37.12137388737059,3.402601851286877
goa,2001,10261,4,17,1611181,43.673955297387444,2.748654868695696
goa,2001,10261,4,18,293165,48.71,3.86
goa,2001,10261,4,19,346940,43.81,2.56
goa,2001,10261,4,20,260345,40.38534252626323,0
goa,2001,10261,4,21,343039,44.62976221362585,0
goa,2001,10261,4,22,389072,42.8,3.84
goa,2001,10261,4,23,77517,40,0
goa,2001,10261,4,28,328442,42,0
goa,2001,10261,4,30,145678,44,0
wgoa,2001,10261,4,2,856074,14.322578445321318,1.5319660449914374
wgoa,2001,10261,4,3,4112149,19.157958821531032,2.6797379326478685
wgoa,2001,10261,4,4,2782045,22.725951118691462,2.518833893772387
wgoa,2001,10261,4,5,7750392,27.633645518833116,3.680448493443945
wgoa,2001,10261,4,6,14117091,29.12490892351689,3.36654925791723
wgoa,2001,10261,4,7,6940961,33.012076310470555,3.946148353232355
wgoa,2001,10261,4,8,3531324,30.653171660261133,2.645302611711642
wgoa,2001,10261,4,9,7997557,35.29201866645027,3.8007981799942163
wgoa,2001,10261,4,10,2999007,34.103347017862916,1.725217246908727
wgoa,2001,10261,4,11,5084424,34.46787546435939,2.7174193772981954
wgoa,2001,10261,4,12,2305469,36.5197214709892,3.521070892733756
wgoa,2001,10261,4,13,6436736,37.37409194504792,3.0321498271794898
wgoa,2001,10261,4,14,8557449,35.635041551518455,2.9704921291380177
wgoa,2001,10261,4,15,1543411,40.97,3.6499999999999995
wgoa,2001,10261,4,16,4623201,36.957875454690374,3.437637632454224
wgoa,2001,10261,4,17,1361714,42.41792289717223,2.7209283300311227
wgoa,2001,10261,4,19,346940,43.81,2.56
wgoa,2001,10261,4,20,208594,38,0
wgoa,2001,10261,4,21,273155,43,0
wgoa,2001,10261,4,23,77517,40,0
wgoa,2001,10261,4,30,145678,44,0
cgoa,2001,10262,4,2,71459,14.58528890692565,1.5093974167004856
cgoa,2001,10262,4,3,7910056,19.302337434779222,1.951651184264688
cgoa,2001,10262,4,4,12806995,23.116895163151074,2.985929504930704
cgoa,2001,10262,4,5,11077319,28.33266407873602,3.4861496667198986
cgoa,2001,10262,4,6,8462175,31.364032076859672,3.774017906743834
cgoa,2001,10262,4,7,7744025,35.11167611933071,3.542000964614655
cgoa,2001,10262,4,8,6965838,36.62942440521873,3.2559131607711804
cgoa,2001,10262,4,9,3903168,38.67227935871579,2.703740448784167
cgoa,2001,10262,4,10,6145939,41.444385355923636,2.9820226006148123
cgoa,2001,10262,4,11,2629298,41.88991063013778,2.949134453378811
cgoa,2001,10262,4,12,2599629,41.59636339262256,2.945500854160344
cgoa,2001,10262,4,13,3764538,43.82378137768831,3.5078109691016537
cgoa,2001,10262,4,14,3344420,43.51385046136549,3.378539654110429
cgoa,2001,10262,4,15,1928401,44.011608342870595,4.022923059052552
cgoa,2001,10262,4,16,3126027,45.30137154605511,3.296947102504233
cgoa,2001,10262,4,17,1727611,47.577026367625585,2.7423338182032877
cgoa,2001,10262,4,18,1242316,47.33314295235673,3.2681202689170874
cgoa,2001,10262,4,19,284031,39.77071516841472,0
cgoa,2001,10262,4,20,1750823,44.588480486034285,3.840570491705901
cgoa,2001,10262,4,21,2667511,41.32026946468074,3.466288067790536
cgoa,2001,10262,4,22,984199,44.74102888745061,3.371316054984815
cgoa,2001,10262,4,23,608040,44.05264416814683,0.3192322873495165
cgoa,2001,10262,4,24,1690199,39.14602917171292,1.401127376125533
cgoa,2001,10262,4,25,318816,37.34,0.48
goa,2001,10262,4,2,71459,14.58528890692565,1.5093974167004856
goa,2001,10262,4,3,8577316,19.139335814373634,1.8896443736012523
goa,2001,10262,4,4,14467971,22.811032888440266,2.8221351770749337
goa,2001,10262,4,5,16785562,28.033862305593345,3.3240696200699147
goa,2001,10262,4,6,11625866,30.78729092095161,3.311556837142283
goa,2001,10262,4,7,21819531,34.93496097143426,3.6415304893583644
goa,2001,10262,4,8,18436105,37.10693076330385,3.109709550905682
goa,2001,10262,4,9,9847174,37.545833602615325,1.9569810871626723
goa,2001,10262,4,10,8880921,40.53454832781419,2.913648181309123
goa,2001,10262,4,11,8512143,42.020025420155655,0.910951956516708
goa,2001,10262,4,12,3763015,39.23857199346801,2.467688765524453
goa,2001,10262,4,13,5594906,43.22713309213774,2.3602340575516374
goa,2001,10262,4,14,9916804,42.46049006917954,2.339941084849514
goa,2001,10262,4,15,5028668,44.325041219662936,2.085252756793648
goa,2001,10262,4,16,7697463,42.34490159290145,2.3909099062899033
goa,2001,10262,4,17,3323332,45.466922681814516,2.213250701404494
goa,2001,10262,4,18,2440789,47.78824707912073,2.39502999644787
goa,2001,10262,4,19,1667491,39.22905753614262,0.46645173497188286
goa,2001,10262,4,20,2416378,45.528132258280785,2.78274307662129
goa,2001,10262,4,21,5205760,42.48561657087534,1.776178992116425
goa,2001,10262,4,22,1922309,46.263124445653645,2.3897695375717434
goa,2001,10262,4,23,3338704,43.61583469513919,0.3570073896937255
goa,2001,10262,4,24,1884373,40.47055830241677,1.2567491096507963
goa,2001,10262,4,25,318816,37.34,0.48
wgoa,2001,10262,4,3,667260,17.20702765039115,1.154582561520247
wgoa,2001,10262,4,4,1660976,20.4526745359355,1.5591951117896947
wgoa,2001,10262,4,5,5708243,27.45401268131017,3.009539846148806
wgoa,2001,10262,4,6,3163691,29.244635651838312,2.074575570117309
wgoa,2001,10262,4,7,14075506,34.83773629452469,3.6962893824207814
wgoa,2001,10262,4,8,11470267,37.39691807871604,3.020920801582038
wgoa,2001,10262,4,9,5944006,36.80614608733571,1.4666169717863677
wgoa,2001,10262,4,10,2734982,38.49,2.76
wgoa,2001,10262,4,11,5882845,42.07817935029735,0
wgoa,2001,10262,4,12,1163386,33.97,1.4
wgoa,2001,10262,4,13,1830368,42,0
wgoa,2001,10262,4,14,6572384,41.92447763246943,1.8114403418911615
wgoa,2001,10262,4,15,3100267,44.52,0.88
wgoa,2001,10262,4,16,4571436,40.323216306648504,1.7713460015627474
wgoa,2001,10262,4,17,1595721,43.182414087425066,1.640437651694751
wgoa,2001,10262,4,18,1198473,48.26,1.49
wgoa,2001,10262,4,19,1383460,39.11785261590504,0.5622165223425325
wgoa,2001,10262,4,20,665555,48,0
wgoa,2001,10262,4,21,2538249,43.710309745025015,0
wgoa,2001,10262,4,22,938110,47.86,1.36
wgoa,2001,10262,4,23,2730664,43.518569842353365,0.3654188138855604
wgoa,2001,10262,4,24,194174,52,0
cgoa,2001,21720,4,1,15474625,21.905639544092345,3.7039069011365378
cgoa,2001,21720,4,2,10356019,30.50175119416061,3.8701207124088897
cgoa,2001,21720,4,3,21571485,42.02283762800753,4.019949084172926
cgoa,2001,21720,4,4,13235117,52.08390388842048,4.568579712593398
cgoa,2001,21720,4,5,11235796,58.829686124596776,4.019548141493491
cgoa,2001,21720,4,6,8158364,65.0723373852895,3.3485713483732766
cgoa,2001,21720,4,7,4485597,69.7382375211148,4.400266947744079
cgoa,2001,21720,4,8,2000060,73.69532694019179,4.1954074377768675
cgoa,2001,21720,4,9,354674,79.50437505991417,5.61975002396567
cgoa,2001,21720,4,10,154569,79.39371885695061,1.2745813843655585
cgoa,2001,21720,4,11,9624,85,0
cgoa,2001,21720,4,12,85404,74,0
goa,2001,21720,4,1,21262363,21.42918555524614,3.568300572706806
goa,2001,21720,4,2,17436087,32.233418393702664,3.67579536681596
goa,2001,21720,4,3,34103189,42.71677287041983,4.079155409483846
goa,2001,21720,4,4,31030603,52.165098793600635,5.080162626875152
goa,2001,21720,4,5,23288741,58.83240568951324,4.207416160882205
goa,2001,21720,4,6,19126569,65.7984063691716,4.146491492541083
goa,2001,21720,4,7,6833669,70.20612637223137,4.739957949382681
goa,2001,21720,4,8,2533094,74.86259822572711,4.275005732120483
goa,2001,21720,4,9,603496,82.18665068202606,6.695958680753477
goa,2001,21720,4,10,287061,87.4182960764437,2.1170969584861754
goa,2001,21720,4,11,9624,85,0
goa,2001,21720,4,12,85404,74,0
wgoa,2001,21720,4,1,5787738,20.155294648790253,3.2057311060037623
wgoa,2001,21720,4,2,7080068,34.76632887141763,3.3915555867542513
wgoa,2001,21720,4,3,12531704,43.911280311121295,4.181070389150589
wgoa,2001,21720,4,4,17795486,52.22548624634359,5.460644493215864
wgoa,2001,21720,4,5,12052945,58.83494087710514,4.382547362491076
wgoa,2001,21720,4,6,10968205,66.33847058748445,4.74
wgoa,2001,21720,4,7,2348072,71.0999494010405,5.3888805283654
wgoa,2001,21720,4,8,533034,79.24245505915196,4.573675919359741
wgoa,2001,21720,4,9,248822,86.01,8.23
wgoa,2001,21720,4,10,132492,96.78,3.1
cgoa,2001,21740,4,1,342074333,16.72514203759333,1.571311711159574
cgoa,2001,21740,4,2,99194594,23.838241494491125,3.531027207591575
cgoa,2001,21740,4,3,23428161,36.34276743616368,5.744207401938207
cgoa,2001,21740,4,4,16084720,45.31883800153189,4.587660210435742
cgoa,2001,21740,4,5,10945288,50.76673275111628,5.019083015449206
cgoa,2001,21740,4,6,16225394,53.69571513332743,3.619394517014502
cgoa,2001,21740,4,7,22749269,55.20808585717633,4.323191422546368
cgoa,2001,21740,4,8,5166400,59.095508826262005,4.608397770207494
cgoa,2001,21740,4,9,1088758,55.818157726510385,2.65926029475788
cgoa,2001,21740,4,11,610474,54.01,1.74
cgoa,2001,21740,4,12,577482,62.9493233035835,0.36481829736684435
cgoa,2001,21740,4,13,715205,58.31890492935593,2.2605152368901225
cgoa,2001,21740,4,15,191180,64,0
goa,2001,21740,4,1,413734420,16.193814348779586,1.506244159477957
goa,2001,21740,4,2,103251850,23.963392205175985,3.4987539915265446
goa,2001,21740,4,3,27181607,36.711647027344625,5.656391236176728
goa,2001,21740,4,4,24197146,45.19340284428585,3.8813864428474334
goa,2001,21740,4,5,23596857,49.98173825988774,3.534490897664888
goa,2001,21740,4,6,30125307,52.29089528946543,3.2840369454160254
goa,2001,21740,4,7,30571827,54.661857398970625,4.006795778021379
goa,2001,21740,4,8,8879687,56.17028672181801,3.782703908369743
goa,2001,21740,4,9,5573416,55.62843307049035,2.1722474654682156
goa,2001,21740,4,10,575170,57.24,1.48
goa,2001,21740,4,11,3861545,57.410131338622236,0.7957235976791672
goa,2001,21740,4,12,2945972,58.439661619322926,0.9307697425501669
goa,2001,21740,4,13,1784832,59.78853550362163,0.9058173542383822
goa,2001,21740,4,15,191180,64,0
wgoa,2001,21740,4,1,71660087,13.657485237772597,1.1956397453159664
wgoa,2001,21740,4,2,4057256,27.02316312798601,2.7097161381978365
wgoa,2001,21740,4,3,3753446,39.014110004513185,5.108262591229499
wgoa,2001,21740,4,4,8112426,44.94469926505339,2.48103890254284
wgoa,2001,21740,4,5,12651569,49.302613735102746,2.2501214813751558
wgoa,2001,21740,4,6,13899913,50.65104650295293,2.892573435531575
wgoa,2001,21740,4,7,7822558,53.07333633831798,3.0866658630079824
wgoa,2001,21740,4,8,3713287,52.10034343965334,2.6338929579103367
wgoa,2001,21740,4,9,4484658,55.58237287213429,2.0540134520848636
wgoa,2001,21740,4,10,575170,57.24,1.48
wgoa,2001,21740,4,11,3251071,58.04859533366081,0.6184108929026773
wgoa,2001,21740,4,12,2368490,57.34012206089111,1.0687592516751179
wgoa,2001,21740,4,13,1069627,60.771202484604444,0
cgoa,2001,30420,4,2,295929,11.387449928868072,0.39107502137336997
cgoa,2001,30420,4,3,1298390,18.388781306079068,1.124144779303599
cgoa,2001,30420,4,4,191232,20.460649891231594,0
cgoa,2001,30420,4,5,469046,23.401325392392216,2.269357610980586
cgoa,2001,30420,4,6,3253992,28.674240708028787,1.7540300406393134
cgoa,2001,30420,4,7,14277167,31.069495455926237,2.908729995243454
cgoa,2001,30420,4,8,3332139,31.26913413275977,1.3323331229579558
cgoa,2001,30420,4,9,13383601,33.91983919424974,1.3029841505286952
cgoa,2001,30420,4,10,26401100,35.36700720424528,1.6551116714833851
cgoa,2001,30420,4,11,23404014,36.31380446277292,1.5328310553907547
cgoa,2001,30420,4,12,11556454,36.38255640873922,0.9993001953713484
cgoa,2001,30420,4,13,17228413,36.732415762264345,1.7688480314466575
cgoa,2001,30420,4,14,11896628,37.52597643382646,1.3570253041450064
cgoa,2001,30420,4,15,13946755,38.39684384288675,1.5717109607216877
cgoa,2001,30420,4,16,17039565,38.343417640062995,1.4655047267932015
cgoa,2001,30420,4,17,16844654,39.50651048338541,0.9844145163207271
cgoa,2001,30420,4,18,17510486,39.37852531220435,1.599329421239365
cgoa,2001,30420,4,19,9829633,39.312175166661866,1.6896771619042135
cgoa,2001,30420,4,20,11931022,39.22927577704575,1.586320342046138
cgoa,2001,30420,4,21,9368076,38.35,0.82
cgoa,2001,30420,4,22,2216910,39.62097243460492,0
cgoa,2001,30420,4,23,10934015,40.09324900779815,1.2735508868425733
cgoa,2001,30420,4,24,15105181,39.371539649872446,1.2164385815701249
cgoa,2001,30420,4,25,6840540,40.58558822549097,1.4039062413201295
cgoa,2001,30420,4,26,15559542,40.39035803753092,0.8521524386771796
cgoa,2001,30420,4,27,4150049,38.74396226887924,0.7723622347591559
cgoa,2001,30420,4,28,1191436,39,0
cgoa,2001,30420,4,29,5614998,40.36997778449787,0.27750978539974547
cgoa,2001,30420,4,30,7044738,38.767713709154265,1.9057867049136532
cgoa,2001,30420,4,31,690488,34.33,1.49
cgoa,2001,30420,4,32,3947949,40,0
cgoa,2001,30420,4,33,6084612,39.43,1.82
cgoa,2001,30420,4,34,3402366,39.942333070575,0
cgoa,2001,30420,4,35,2577013,43,0
cgoa,2001,30420,4,36,74692,45,0
cgoa,2001,30420,4,40,2997564,40.81,1.33
cgoa,2001,30420,4,41,1750234,38,0
goa,2001,30420,4,2,295929,11.387449928868072,0.39107502137336997
goa,2001,30420,4,3,1715511,17.67097390806588,1.025154429205059
goa,2001,30420,4,4,1757267,19.64972297323059,0.9791680262589577
goa,2001,30420,4,5,901182,22.96912063268019,2.2792560770188484
goa,2001,30420,4,6,5354038,27.20786079777544,1.7903244504428248
goa,2001,30420,4,7,18447629,31.027151678408107,2.939653720811493
goa,2001,30420,4,8,7060797,31.818659559253717,1.202646477444402
goa,2001,30420,4,9,19063320,34.68840316167383,0.9147735011529994
goa,2001,30420,4,10,33177232,35.294214455865394,1.4986231355888882
goa,2001,30420,4,11,26960463,36.15732302668541,1.370590500615661
goa,2001,30420,4,12,14988489,36.33388565651948,1.077312972641872
goa,2001,30420,4,13,23871656,36.95676420228241,1.4177025431331618
goa,2001,30420,4,14,29814279,37.78943274026516,1.298966636758179
goa,2001,30420,4,15,27180517,37.71059879508546,1.2527325819446333
goa,2001,30420,4,16,24507606,37.994669906558805,1.4858971439315614
goa,2001,30420,4,17,21036930,39.08761729539434,0.9195616256744686
goa,2001,30420,4,18,22056327,39.01522937976028,1.2697053067811335
goa,2001,30420,4,19,13549135,39.226476990597554,1.2258278030294922
goa,2001,30420,4,20,11931022,39.22927577704575,1.586320342046138
goa,2001,30420,4,21,10610249,38.191951536669876,0.7240001926439238
goa,2001,30420,4,22,2881210,39.70836211175166,0
goa,2001,30420,4,23,12679432,40.019843362857266,1.3157358594612125
goa,2001,30420,4,24,17255432,39.86770614494033,1.1556532476266026
goa,2001,30420,4,25,13321923,39.76648446699474,0.9510011962987625
goa,2001,30420,4,26,20436031,40.00370477075514,1.4147870175965187
goa,2001,30420,4,27,5619102,39.33377875503951,0.5704365430632866
goa,2001,30420,4,28,1191436,39,0
goa,2001,30420,4,29,11270099,39.61837033640964,0.8251752926039071
goa,2001,30420,4,30,7044738,38.767713709154265,1.9057867049136532
goa,2001,30420,4,31,2375711,37.35877415645253,2.7470506261072996
goa,2001,30420,4,32,10605558,39.92467033983502,0.6214696963610967
goa,2001,30420,4,33,6084612,39.43,1.82
goa,2001,30420,4,34,3699298,40.268030312778265,0
goa,2001,30420,4,35,2577013,43,0
goa,2001,30420,4,36,1804287,45.958603038208445,0
goa,2001,30420,4,37,91783,49,0
goa,2001,30420,4,39,504808,48,0
goa,2001,30420,4,40,3651214,41.56010489661795,1.0918998776845181
goa,2001,30420,4,41,1750234,38,0
wgoa,2001,30420,4,3,417121,15.436624768352589,0.7170230220967058
wgoa,2001,30420,4,4,1566035,19.550698892425775,1.098736401166002
wgoa,2001,30420,4,5,432136,22.5,2.29
wgoa,2001,30420,4,6,2100046,24.935725569820853,1.8465621324485273
wgoa,2001,30420,4,7,4170462,30.882191915428077,3.045518057711592
wgoa,2001,30420,4,8,3728658,32.309746461059184,1.08675117964694
wgoa,2001,30420,4,9,5679719,36.49943527135761,0
wgoa,2001,30420,4,10,6776132,35.01060005324571,0.8889140146620519
wgoa,2001,30420,4,11,3556449,35.12756167739226,0.30292997312769
wgoa,2001,30420,4,12,3432035,36.17,1.34
wgoa,2001,30420,4,13,6643243,37.538583590875724,0.5070509990376688
wgoa,2001,30420,4,14,17917651,37.96435754887736,1.2604179247603384
wgoa,2001,30420,4,15,13233762,36.987381047052224,0.9165686627884044
wgoa,2001,30420,4,16,7468041,37.19894453846732,1.5324258008224645
wgoa,2001,30420,4,17,4192276,37.40449556994816,0.658981333767147
wgoa,2001,30420,4,18,4545841,37.61582092290514,0
wgoa,2001,30420,4,19,3719502,39,0
wgoa,2001,30420,4,21,1242173,37,0
wgoa,2001,30420,4,22,664300,40,0
wgoa,2001,30420,4,23,1745417,39.56000000000001,1.5800000000000003
wgoa,2001,30420,4,24,2150251,43.35319910094217,0.7286456697380911
wgoa,2001,30420,4,25,6481383,38.90199119076901,0.47299903585392195
wgoa,2001,30420,4,26,4876489,38.77,3.21
wgoa,2001,30420,4,27,1469053,41,0
wgoa,2001,30420,4,29,5655101,38.87209289277061,1.3689570442685284
wgoa,2001,30420,4,31,1685223,38.59975663161493,3.2621031578610067
wgoa,2001,30420,4,32,6657609,39.88,0.99
wgoa,2001,30420,4,34,296932,44,0
wgoa,2001,30420,4,36,1729595,46,0
wgoa,2001,30420,4,37,91783,49,0
wgoa,2001,30420,4,39,504808,48,0
wgoa,2001,30420,4,40,653650,45,0
cgoa,2003,10110,4,1,12081402,16.50122417994203,1.4267081974426477
cgoa,2003,10110,4,2,153442895,21.996547753090816,1.963101953075116
cgoa,2003,10110,4,3,137298345,27.492564785831906,3.5827345613670727
cgoa,2003,10110,4,4,417230191,33.30101148435349,4.360726195602657
cgoa,2003,10110,4,5,334822305,36.449674039696966,4.351900726147859
cgoa,2003,10110,4,6,338522555,41.743615669567426,5.791264641288082
cgoa,2003,10110,4,7,215734087,46.299886757626766,4.405362273695765
cgoa,2003,10110,4,8,146855420,49.246787740146054,4.941254873602895
cgoa,2003,10110,4,9,155240897,53.41314243713755,2.9429351596055255
cgoa,2003,10110,4,10,145856462,52.93136470278567,3.3944116471164647
cgoa,2003,10110,4,11,111581651,54.7236971570711,3.3294200407556263
cgoa,2003,10110,4,12,76103399,56.68559251210317,3.134770849722494
cgoa,2003,10110,4,13,68110384,56.946525539042625,4.7909556077381685
cgoa,2003,10110,4,14,58194222,56.91152578137397,4.495632364326479
cgoa,2003,10110,4,15,42121443,57.61346523622185,3.540467067331952
cgoa,2003,10110,4,16,29471510,58.7896787405871,4.192590773258649
cgoa,2003,10110,4,17,6915171,58.979480918114675,1.3385653398881965
cgoa,2003,10110,4,18,11129613,65.81,7.049999999999999
cgoa,2003,10110,4,19,5997613,62.96163357322322,4.291942747889869
cgoa,2003,10110,4,20,8728667,60.83,2.99
cgoa,2003,10110,4,21,1915536,69.52,3.43
cgoa,2003,10110,4,22,402030,80,0
egoa,2003,10110,4,1,42187456,16.00289662453218,1.995565241478415
egoa,2003,10110,4,2,170563290,21.357591439048814,2.1217851787450863
egoa,2003,10110,4,3,93465907,27.045192780400665,2.627035687996908
egoa,2003,10110,4,4,51177542,32.527461205151276,3.503682820484032
egoa,2003,10110,4,5,39507949,37.130077379111725,4.331811703006906
egoa,2003,10110,4,6,18978554,40.95434140345993,3.0168652627592176
egoa,2003,10110,4,7,20223537,45.45287706744869,4.123452294225288
egoa,2003,10110,4,8,17378037,44.00457772532076,2.555120198558675
egoa,2003,10110,4,9,23588919,51.248382279408396,3.4786021996175407
egoa,2003,10110,4,10,9011105,47.55045722694386,4.819607830560181
egoa,2003,10110,4,11,18355796,52.29,3.33
egoa,2003,10110,4,12,29343698,53.78444338678785,1.9511746815278699
egoa,2003,10110,4,13,7446887,58.137702008906544,3.882110741038504
egoa,2003,10110,4,14,1304088,66.92,2.4
egoa,2003,10110,4,15,10612095,57.330000000000005,3.32
egoa,2003,10110,4,16,4361267,61.53602524908473,4.083194883505183
egoa,2003,10110,4,18,4400222,60.13170006422403,3.1372030547549645
egoa,2003,10110,4,19,420528,69.4,6
goa,2003,10110,4,1,55190252,16.058905033265656,1.8529457866943604
goa,2003,10110,4,2,360741263,21.403997921690486,1.9518207297788386
goa,2003,10110,4,3,307114799,26.829190731118107,3.430822718868719
goa,2003,10110,4,4,601517942,32.50265697625691,4.173686705707608
goa,2003,10110,4,5,467917224,36.48750023749927,4.400523648601575
goa,2003,10110,4,6,471048389,40.71756476479532,5.444146058951919
goa,2003,10110,4,7,294672499,45.593118632492406,4.573013330334569
goa,2003,10110,4,8,216330625,48.83648686185786,4.565244367781954
goa,2003,10110,4,9,196731164,52.643370775155894,3.1539613422406227
goa,2003,10110,4,10,167472299,52.38117723033109,3.5192350761244406
goa,2003,10110,4,11,135361859,54.35146872606115,3.264406678545986
goa,2003,10110,4,12,108949780,55.795364252594176,2.715208762697823
goa,2003,10110,4,13,83310921,56.68649917734076,4.4023911993482825
goa,2003,10110,4,14,63039272,57.43443593923483,4.463156253136933
goa,2003,10110,4,15,57391789,57.424686363061454,3.3703430117851876
goa,2003,10110,4,16,37435616,59.46881735697899,4.358702392929771
goa,2003,10110,4,17,9705416,60.50918736198429,2.1613161136009005
goa,2003,10110,4,18,16576807,64.64378436510722,5.7839977837710235
goa,2003,10110,4,19,6905847,64.1756214436839,4.325900851843373
goa,2003,10110,4,20,9589413,62.02650120189839,3.2161952759777894
goa,2003,10110,4,21,2429962,68.64990785041083,3.258521985117463
goa,2003,10110,4,22,664001,78.1614713532058,0.5878557261208943
goa,2003,10110,4,24,192370,80,0
goa,2003,10110,4,25,135886,78,0
wgoa,2003,10110,4,1,921394,12.823608141576784,0.9117585093890345
wgoa,2003,10110,4,2,36735078,19.144377860311064,1.1155432306418405
wgoa,2003,10110,4,3,76350547,25.37184704924249,4.141615783839768
wgoa,2003,10110,4,4,133110209,29.99070071176885,3.8450164222941003
wgoa,2003,10110,4,5,93586970,36.351564110901336,4.60348680697751
wgoa,2003,10110,4,6,113547280,37.61898722012539,4.814970355960971
wgoa,2003,10110,4,7,58714875,43.044568614852714,5.343853119843992
wgoa,2003,10110,4,8,52097168,49.29167835994464,4.175834168567475
