year,sex,age,agepop,mean_length,sd_length,species_code
2019,4,24,1186745,48.56253129358034,1.9191707232809072,301502
2019,4,25,1117600,46.65968699892627,0.9231684502505368,301502
2019,4,26,518697,48.66282743104356,0.9292568108163339,301502
2019,4,27,544432,46.851171532900345,1.2422503453140155,301502
2019,4,28,868623,49.42064259178032,1.5822615795345043,301502
2019,4,29,94278,48,0,301502
2019,4,30,587637,49.11662041362269,1.6791284415378882,301502
2019,4,31,370993,49,0,301502
2019,4,32,479002,48.088349610231276,0.7951464920814527,301502
2019,4,33,191114,50,0,301502
2019,4,34,242493,48.32665272811999,0,301502
2019,4,35,172153,47,0,301502
2019,4,37,112445,51,0,301502
2019,4,45,384780,44,0,301502
2021,4,5,230213,29.235141021575675,1.229968420549665,301502
2021,4,6,202863,31.01265588106259,2.183769785520277,301502
2021,4,7,1327458,35.526437009683164,1.554355572831683,301502
2021,4,8,665598,37.065344547309344,2.538553962001088,301502
2021,4,9,1806487,38.77320337760526,2.2197185255138843,301502
2021,4,10,1737186,40.8815682719064,1.8973075134153738,301502
2021,4,11,4780750,41.82497347068975,1.985775853161115,301502
2021,4,12,3703238,42.80829601014032,1.7173068784668983,301502
2021,4,13,2388305,43.8646015270244,1.5253557229918289,301502
2021,4,14,3868032,44.74345428372878,2.09654571627122,301502
2021,4,15,3240554,44.95540922015187,1.451003865388449,301502
2021,4,16,3452258,45.24408703520999,1.5984872161929957,301502
2021,4,17,1192756,46.02750293438054,1.461483413204377,301502
2021,4,18,4194031,46.50386241303414,1.891137228122539,301502
2021,4,19,3382272,46.962918937329704,1.4113513283378747,301502
2021,4,20,2307797,46.95596795992022,1.448560596967584,301502
2021,4,21,4760709,47.52085185420911,2.321703708418221,301502
2021,4,22,2763543,46.894880217170495,1.4304791313180218,301502
2021,4,23,2237756,49.17530635601022,2.018902020595632,301502
2021,4,24,700589,47.48984788513665,1.272142268862343,301502
2021,4,25,2256041,48.073881773425214,2.102236453149566,301502
2021,4,26,1213888,48.843555665761585,1.2567471545974587,301502
2021,4,27,1196762,49.6308618087807,1.9179798990943897,301502
2021,4,28,683025,46.93070531825336,1.015153178873394,301502
2021,4,29,683194,48.45,0.89,301502
2021,4,30,1187900,49.657270536240425,1.445009285293375,301502
2021,4,31,588814,49.020246801196976,1.017760447271974,301502
2021,4,32,1297507,48.83678458767467,2.675221721347168,301502
2021,4,33,663625,50.74,1.83,301502
2021,4,34,1346868,49.03,2.52,301502
2021,4,35,571203,50.31,0.46,301502
2021,4,36,665343,50.28542090320331,1.6804565464730221,301502
2021,4,38,732554,51,0,301502
2021,4,39,732554,51,0,301502
2021,4,40,158124,50,0,301502
2021,4,41,158124,50,0,301502
2021,4,44,243701,46,0,301502
