region,year,species_code,sex,age,agepop,mean_length,sd_length
egoa,1996,10180,4,12,3103556,39.79479694904813,2.873275442750187
egoa,1996,10180,4,13,5293879,38.6950933634864,2.680559740787426
egoa,1996,10180,4,14,4544898,41.46078585702034,2.057198528987889
egoa,1996,10180,4,15,3083551,45.30159725589101,2.8954084203569193
egoa,1996,10180,4,16,2150336,40.726027346424004,2.4374756549674097
egoa,1996,10180,4,17,446786,45.75875466106817,0.3951847193063346
egoa,1996,10180,4,18,1334425,43.913365861700726,3.907129407797366
egoa,1996,10180,4,19,1541276,46.80955575769687,3.180315297195311
egoa,1996,10180,4,20,3000600,48.70991337732453,3.600533553289342
egoa,1996,10180,4,21,2258070,44.290359669983665,2.098453041756899
egoa,1996,10180,4,22,1760416,44.49095374047952,4.630878769563558
egoa,1996,10180,4,23,527431,50.58,5.65
egoa,1996,10180,4,24,635578,47.97,3.8800000000000003
egoa,1996,10180,4,25,729262,49.62,1.4899999999999998
egoa,1996,10180,4,26,147567,56,0
egoa,1996,10180,4,27,1404102,46.23497374122393,1.0641938406184166
egoa,1996,10180,4,28,745478,53.03218139234155,2.3264611430518403
egoa,1996,10180,4,29,1224196,44.73721335472425,1.8216567608454854
egoa,1996,10180,4,32,662801,51.42,3.52
egoa,1996,10180,4,34,560212,50.99,2.64
egoa,1996,10180,4,36,806183,42,0
egoa,1996,10180,4,37,487833,54.304114727785944,2.1862170045896856
egoa,1996,10180,4,39,368282,48.27,4.7
egoa,1996,10180,4,40,195206,55,0
egoa,1996,10180,4,41,44630,60,0
egoa,1996,10180,4,42,576036,45.036945607566196,0
egoa,1996,10180,4,44,20074,61,0
goa,1996,10180,4,2,92571,18,0
goa,1996,10180,4,3,498774,26.458533664545467,2.3649138888554737
goa,1996,10180,4,4,1555966,31.624155649930643,3.375899524796815
goa,1996,10180,4,5,4200358,33.76538420772706,2.8035527066978574
goa,1996,10180,4,6,2699768,34.56530388166687,2.599236723303632
goa,1996,10180,4,7,2450143,36.18308487708676,2.679653432473125
goa,1996,10180,4,8,3441368,36.90457434369124,3.241376644404202
goa,1996,10180,4,9,5321867,37.94378205430539,2.6257787426856023
goa,1996,10180,4,10,2077475,36.62441820479187,2.9463258234154437
goa,1996,10180,4,11,3432505,39.710490367821755,1.7970770530560045
goa,1996,10180,4,12,7582387,42.70581303882274,2.7842603760530817
goa,1996,10180,4,13,7714697,40.17704010928751,2.6674918172418174
goa,1996,10180,4,14,5341777,41.98797944017506,1.9968850478033806
goa,1996,10180,4,15,5147233,44.848003344709674,3.2851036722060183
goa,1996,10180,4,16,3987316,42.098673017137344,2.613492687813055
goa,1996,10180,4,17,1833149,46.80556563596303,1.8691554369012011
goa,1996,10180,4,18,2649046,43.94544096629503,3.952619980928983
goa,1996,10180,4,19,2899117,44.748567619037104,2.2164498328284092
goa,1996,10180,4,20,4573755,48.786640102060566,3.9679758294880245
goa,1996,10180,4,21,3674253,45.368829166091714,2.718145519647123
goa,1996,10180,4,22,1820006,44.605845706003166,4.479256156298386
goa,1996,10180,4,23,1302590,46.72381323363452,5.048958544131308
goa,1996,10180,4,24,1024718,47.93202467410546,4.145827281261772
goa,1996,10180,4,25,1373173,47.47216866338036,3.8597676986075315
goa,1996,10180,4,26,427721,54.69001522020196,0
goa,1996,10180,4,27,1897826,47.06096446144167,2.405489217662736
goa,1996,10180,4,28,1341248,50.281671488046946,2.3946616882187337
goa,1996,10180,4,29,2233310,43.00789920790217,1.450393774263313
goa,1996,10180,4,30,1431107,49.7,2.73
goa,1996,10180,4,32,1587695,50.091811449932145,3.7530155350996255
goa,1996,10180,4,33,597199,53.37,1.9500000000000002
goa,1996,10180,4,34,560212,50.99,2.64
goa,1996,10180,4,36,920984,42.62325186973932,0
goa,1996,10180,4,37,893733,53.1168818875436,2.6784305827355595
goa,1996,10180,4,38,849892,51.9,4.33
goa,1996,10180,4,39,427872,48.232396931792685,4.045428071946751
goa,1996,10180,4,40,1164306,48.71582298811481,0.41617066303875444
goa,1996,10180,4,41,44630,60,0
goa,1996,10180,4,42,576036,45.036945607566196,0
goa,1996,10180,4,43,316473,46,0
goa,1996,10180,4,44,20074,61,0
goa,1996,10180,4,45,280154,54,0
wcgoa,1996,10180,4,3,140341,29.011403652532046,2.1007802424095594
wcgoa,1996,10180,4,4,685826,34.71116838673366,3.729935989595028
wcgoa,1996,10180,4,5,2477842,35.42109306404525,2.256680062732006
wcgoa,1996,10180,4,6,882184,37.068921132099426,0.47576185920397557
wcgoa,1996,10180,4,7,868668,39.12585692117126,1.355140283744768
wcgoa,1996,10180,4,8,1191415,39.3895502406802,2.0135200580821966
wcgoa,1996,10180,4,9,1668736,41.036402570568384,2.1255919210707983
wcgoa,1996,10180,4,10,864968,38.85000000000001,3.44
wcgoa,1996,10180,4,11,1426980,45.645256212420634,0.9721881806332254
wcgoa,1996,10180,4,12,4478831,44.72296917878795,2.7225783781526918
wcgoa,1996,10180,4,13,2420818,43.41778218767375,2.63891469742872
wcgoa,1996,10180,4,14,796879,44.99476097374883,1.6528947807634535
wcgoa,1996,10180,4,15,2063682,44.17024390385728,3.867385818163845
wcgoa,1996,10180,4,16,1836980,43.705467539113116,2.81953508475868
wcgoa,1996,10180,4,17,1386363,47.142923520030465,2.344174952736044
wcgoa,1996,10180,4,18,1314621,43.977999263666106,3.9987958430604715
wcgoa,1996,10180,4,19,1357841,42.409154127766065,1.1223727594026105
wcgoa,1996,10180,4,20,1573155,48.93298690847374,4.668826854315055
wcgoa,1996,10180,4,21,1416183,47.088423042784726,3.7062303883043364
wcgoa,1996,10180,4,22,59590,48,0
wcgoa,1996,10180,4,23,775159,44.1,4.64
wcgoa,1996,10180,4,24,389140,47.870000000000005,4.58
wcgoa,1996,10180,4,25,643911,45.039640291903694,6.543650302603932
wcgoa,1996,10180,4,26,280154,54,0
wcgoa,1996,10180,4,27,493724,49.41,6.22
wcgoa,1996,10180,4,28,595770,46.84,2.48
wcgoa,1996,10180,4,29,1009114,40.91,1
wcgoa,1996,10180,4,30,1431107,49.7,2.73
wcgoa,1996,10180,4,32,924894,49.14000000000001,3.92
wcgoa,1996,10180,4,33,597199,53.37,1.9500000000000002
wcgoa,1996,10180,4,36,114801,47,0
wcgoa,1996,10180,4,37,405900,51.69,3.27
wcgoa,1996,10180,4,38,849892,51.9,4.33
wcgoa,1996,10180,4,39,59590,48,0
wcgoa,1996,10180,4,40,969100,47.45,0.5
wcgoa,1996,10180,4,43,316473,46,0
wcgoa,1996,10180,4,45,280154,54,0
egoa,1996,10200,4,1,32586,12,0
egoa,1996,10200,4,2,1154203,17.737107354598802,1.1476885781790553
egoa,1996,10200,4,3,2114605,19.103601372360323,1.4270260970725026
egoa,1996,10200,4,4,5326374,24.157751081692727,1.9077479313318968
egoa,1996,10200,4,5,14405216,29.534411150794266,2.6630813713588193
egoa,1996,10200,4,6,13151585,30.613501922391865,2.708551451403006
egoa,1996,10200,4,7,9441121,30.192464268808756,3.7466280105932337
egoa,1996,10200,4,8,8125906,30.025577563904875,0.32919676895105604
egoa,1996,10200,4,9,5233748,33.52,2.77
egoa,1996,10200,4,10,14639032,34.83352407590885,1.6925137864306872
egoa,1996,10200,4,11,6331610,36.3419876619059,1.2879506476235902
egoa,1996,10200,4,12,5732367,34.59221243161856,0.13945647583275808
egoa,1996,10200,4,13,2708112,38.68053178007409,0.79395374341977
egoa,1996,10200,4,14,191040,43,0
egoa,1996,10200,4,15,74640,46,0
egoa,1996,10200,4,16,9541,53,0
egoa,1996,10200,4,17,410041,40,0
egoa,1996,10200,4,27,9188,51,0
goa,1996,10200,4,1,121901,12.732684719567517,0
goa,1996,10200,4,2,2119061,17.222875910603804,1.4729989509504446
goa,1996,10200,4,3,4968183,20.461801105152528,2.44778031928373
goa,1996,10200,4,4,8598072,24.58531862143048,2.5987131777914865
goa,1996,10200,4,5,20730908,30.161782297234645,2.901797290306821
goa,1996,10200,4,6,21919059,32.25529313005636,3.1590374340431313
goa,1996,10200,4,7,18078452,33.64642208525376,4.08713248844536
goa,1996,10200,4,8,14377717,34.25459402282017,2.047706099654069
goa,1996,10200,4,9,19367006,37.0872234045882,3.206062181216859
goa,1996,10200,4,10,27838081,38.40155139824473,2.773563873529932
goa,1996,10200,4,11,19052758,40.122542595145546,3.3563646286800055
goa,1996,10200,4,12,15675052,41.10326345647848,2.2283285280329532
goa,1996,10200,4,13,8015604,42.94079822057078,2.8084646472056254
goa,1996,10200,4,14,5071427,46.81740722285858,1.8101320634212026
goa,1996,10200,4,15,3002152,44.93326530435501,2.651542906555031
goa,1996,10200,4,16,718258,42.61974271083649,6.31498542306525
goa,1996,10200,4,17,2526731,42.07754256388986,2.823112274318081
goa,1996,10200,4,18,686068,40.69,5.09
goa,1996,10200,4,19,1674580,43.8,1.9900000000000002
goa,1996,10200,4,20,314437,44,0
goa,1996,10200,4,22,1137392,44.08,4.31
goa,1996,10200,4,27,9188,51,0
wcgoa,1996,10200,4,1,89315,13,0
wcgoa,1996,10200,4,2,964858,16.607731013268275,1.8621486581445146
wcgoa,1996,10200,4,3,2853578,21.468276465546058,3.2041962932150447
wcgoa,1996,10200,4,4,3271698,25.281405065504213,3.723615086111249
wcgoa,1996,10200,4,5,6325692,31.59046660191486,3.445414395768874
wcgoa,1996,10200,4,6,8767474,34.71804997653828,3.834785624685058
wcgoa,1996,10200,4,7,8637331,37.42180520695571,4.459324312105209
wcgoa,1996,10200,4,8,6251811,39.751335721761265,4.281370118194552
wcgoa,1996,10200,4,9,14133258,38.40821735795101,3.367542256711085
wcgoa,1996,10200,4,10,13199049,42.358841514263645,3.972553802171656
wcgoa,1996,10200,4,11,12721148,42.0042123486025,4.385862174545883
wcgoa,1996,10200,4,12,9942685,44.85715227325416,3.4326492139698686
wcgoa,1996,10200,4,13,5307492,45.11457044118013,3.836355250276402
wcgoa,1996,10200,4,14,4880387,46.96683747825736,1.8809886633990294
wcgoa,1996,10200,4,15,2927512,44.90606778042242,2.719146784026846
wcgoa,1996,10200,4,16,708717,42.48,6.3999999999999995
wcgoa,1996,10200,4,17,2116690,42.48,3.37
wcgoa,1996,10200,4,18,686068,40.69,5.09
wcgoa,1996,10200,4,19,1674580,43.8,1.9900000000000002
wcgoa,1996,10200,4,20,314437,44,0
wcgoa,1996,10200,4,22,1137392,44.08,4.31
goa,1996,10261,4,2,1240705,15.650595911195651,0.6105032622581515
goa,1996,10261,4,3,9189086,20.832275331844752,2.3693968148736446
goa,1996,10261,4,4,25860602,26.286437536527576,3.5126791847305023
goa,1996,10261,4,5,55686288,28.847124984520427,2.8363565256854617
goa,1996,10261,4,6,17507230,33.29434066668456,3.9204935829368783
goa,1996,10261,4,7,13674271,33.42945716521195,3.8268519440634168
goa,1996,10261,4,8,11773285,32.82153948961569,3.878222853689518
goa,1996,10261,4,9,26930317,31.34772711141871,3.7781511851494356
goa,1996,10261,4,10,12973893,32.567837407014224,4.12607983432575
goa,1996,10261,4,11,10367507,31.870811967621535,3.567459280230049
goa,1996,10261,4,12,8933979,34.6541860149884,2.524601665170693
goa,1996,10261,4,13,950675,42.86027243800458,0.7585210508323034
goa,1996,10261,4,14,3259045,39.188917112221525,1.57053131822359
goa,1996,10261,4,15,2455051,39.418465697861265,0.868098434615004
goa,1996,10261,4,16,218341,40.87080758996249,0
goa,1996,10261,4,17,2602414,42.897376385924765,2.9656699702660685
goa,1996,10261,4,18,766153,42.08532682114408,1.2752328581888996
goa,1996,10261,4,19,537892,41.65672848824671,1.6057684442230038
goa,1996,10261,4,20,738115,38.313632699511594,0
goa,1996,10261,4,21,249982,37,0
goa,1996,10261,4,22,948601,39,0
wcgoa,1996,10261,4,2,1240705,15.650595911195651,0.6105032622581515
wcgoa,1996,10261,4,3,9189086,20.832275331844752,2.3693968148736446
wcgoa,1996,10261,4,4,25860602,26.286437536527576,3.5126791847305023
wcgoa,1996,10261,4,5,55686288,28.847124984520427,2.8363565256854617
wcgoa,1996,10261,4,6,17507230,33.29434066668456,3.9204935829368783
wcgoa,1996,10261,4,7,13674271,33.42945716521195,3.8268519440634168
wcgoa,1996,10261,4,8,11773285,32.82153948961569,3.878222853689518
wcgoa,1996,10261,4,9,26930317,31.34772711141871,3.7781511851494356
wcgoa,1996,10261,4,10,12973893,32.567837407014224,4.12607983432575
wcgoa,1996,10261,4,11,10367507,31.870811967621535,3.567459280230049
wcgoa,1996,10261,4,12,8933979,34.6541860149884,2.524601665170693
wcgoa,1996,10261,4,13,950675,42.86027243800458,0.7585210508323034
wcgoa,1996,10261,4,14,3259045,39.188917112221525,1.57053131822359
wcgoa,1996,10261,4,15,2455051,39.418465697861265,0.868098434615004
wcgoa,1996,10261,4,16,218341,40.87080758996249,0
wcgoa,1996,10261,4,17,2602414,42.897376385924765,2.9656699702660685
wcgoa,1996,10261,4,18,766153,42.08532682114408,1.2752328581888996
wcgoa,1996,10261,4,19,537892,41.65672848824671,1.6057684442230038
wcgoa,1996,10261,4,20,738115,38.313632699511594,0
wcgoa,1996,10261,4,21,249982,37,0
wcgoa,1996,10261,4,22,948601,39,0
goa,1996,10262,4,2,716404,17.724346932736275,1.4662397194878867
goa,1996,10262,4,3,6376937,19.817182924968524,3.8974374499857842
goa,1996,10262,4,4,7147858,22.382191366980152,2.289687816965586
goa,1996,10262,4,5,14683479,27.426109163230326,4.22907980050232
goa,1996,10262,4,6,7821755,27.830073634369782,3.630321298736665
goa,1996,10262,4,7,13771920,32.51503291480055,3.457255727596443
goa,1996,10262,4,8,9203421,33.54575439176367,3.5828378795232774
goa,1996,10262,4,9,18641908,35.64979105679526,2.8913633164588086
goa,1996,10262,4,10,7565424,37.46903506664002,1.7337493298458884
goa,1996,10262,4,11,11915187,40.08615736874294,1.3850938495551937
goa,1996,10262,4,12,11446380,41.10220657360668,2.811383283623294
goa,1996,10262,4,13,13417098,40.431840702810696,2.3340813132616307
goa,1996,10262,4,14,6173368,40.08774745325404,3.532728747095589
goa,1996,10262,4,15,7150910,42.4213148466419,2.14647807901372
goa,1996,10262,4,16,9785987,42.30718880987681,3.4924759331889565
goa,1996,10262,4,17,3291203,41.49332018413936,0.9592242593361758
goa,1996,10262,4,18,9302929,42.16921600068108,3.273669867844848
goa,1996,10262,4,19,8456824,41.029989499604106,4.59838993929636
goa,1996,10262,4,20,4295873,40.42146457076361,3.526844252611751
goa,1996,10262,4,21,1756452,38.86142974587407,1.6762769264403468
goa,1996,10262,4,22,895500,46.14,2.36
goa,1996,10262,4,23,3088815,41.9390992014737,1.6983708962822313
goa,1996,10262,4,25,1618743,37,0
goa,1996,10262,4,28,80027,44,0
wcgoa,1996,10262,4,2,716404,17.724346932736275,1.4662397194878867
wcgoa,1996,10262,4,3,6376937,19.817182924968524,3.8974374499857842
wcgoa,1996,10262,4,4,7147858,22.382191366980152,2.289687816965586
wcgoa,1996,10262,4,5,14683479,27.426109163230326,4.22907980050232
wcgoa,1996,10262,4,6,7821755,27.830073634369782,3.630321298736665
wcgoa,1996,10262,4,7,13771920,32.51503291480055,3.457255727596443
wcgoa,1996,10262,4,8,9203421,33.54575439176367,3.5828378795232774
wcgoa,1996,10262,4,9,18641908,35.64979105679526,2.8913633164588086
wcgoa,1996,10262,4,10,7565424,37.46903506664002,1.7337493298458884
wcgoa,1996,10262,4,11,11915187,40.08615736874294,1.3850938495551937
wcgoa,1996,10262,4,12,11446380,41.10220657360668,2.811383283623294
wcgoa,1996,10262,4,13,13417098,40.431840702810696,2.3340813132616307
wcgoa,1996,10262,4,14,6173368,40.08774745325404,3.532728747095589
wcgoa,1996,10262,4,15,7150910,42.4213148466419,2.14647807901372
wcgoa,1996,10262,4,16,9785987,42.30718880987681,3.4924759331889565
wcgoa,1996,10262,4,17,3291203,41.49332018413936,0.9592242593361758
wcgoa,1996,10262,4,18,9302929,42.16921600068108,3.273669867844848
wcgoa,1996,10262,4,19,8456824,41.029989499604106,4.59838993929636
wcgoa,1996,10262,4,20,4295873,40.42146457076361,3.526844252611751
wcgoa,1996,10262,4,21,1756452,38.86142974587407,1.6762769264403468
wcgoa,1996,10262,4,22,895500,46.14,2.36
wcgoa,1996,10262,4,23,3088815,41.9390992014737,1.6983708962822313
wcgoa,1996,10262,4,25,1618743,37,0
wcgoa,1996,10262,4,28,80027,44,0
egoa,1996,20510,4,1,4277180,36.449357095095365,1.7821252180174787
egoa,1996,20510,4,2,3605881,45.364792462646435,2.4287947466929714
egoa,1996,20510,4,3,1932793,47.40554233174478,2.637016110882024
egoa,1996,20510,4,4,70213,47.440482531724896,0.3597274009086637
egoa,1996,20510,4,5,253509,58.13082576949931,2.200897601268594
egoa,1996,20510,4,6,327722,55.89718004894392,2.159517090704927
egoa,1996,20510,4,7,155658,72,0
egoa,1996,20510,4,8,82253,67,0
egoa,1996,20510,4,9,655386,66.42232516410176,0
egoa,1996,20510,4,10,133281,80,0
egoa,1996,20510,4,12,311517,65,0
egoa,1996,20510,4,14,109435,82,0
egoa,1996,20510,4,18,351324,67.47,1.88
egoa,1996,20510,4,19,393927,70,0
egoa,1996,20510,4,26,448532,66,0
goa,1996,20510,4,1,4899355,36.260353358758444,1.9060726320097239
goa,1996,20510,4,2,6611672,46.10606702661596,1.9631853077406136
goa,1996,20510,4,3,5196771,49.11676724065771,2.9699522145578476
goa,1996,20510,4,4,3313982,58.25624600857819,3.9768729854296128
goa,1996,20510,4,5,6094568,59.73199578542728,3.4657226057695967
goa,1996,20510,4,6,4597179,62.06819714220396,3.8007327798199717
goa,1996,20510,4,7,3880558,65.45878083255037,3.0944425440877317
goa,1996,20510,4,8,1225609,67.39196743006944,4.250824781802352
goa,1996,20510,4,9,2126563,64.86820402217099,1.8428869118855165
goa,1996,20510,4,10,1512425,66.5569697472602,2.422715817313255
goa,1996,20510,4,11,1983128,73.06713501095238,3.5624233130690506
goa,1996,20510,4,12,2007326,67.09512870355886,2.2809868950036023
goa,1996,20510,4,13,1071194,70.35956637173099,1.9656730900285104
goa,1996,20510,4,14,688913,70.66589218087044,6.006186615726514
goa,1996,20510,4,15,941369,70.44251843857191,0.8841610250603111
goa,1996,20510,4,16,1508471,69.38548954537409,2.2983811687463662
goa,1996,20510,4,17,177906,77,0
goa,1996,20510,4,18,701625,69.39219326563334,2.399241817210048
goa,1996,20510,4,19,393927,70,0
goa,1996,20510,4,20,449742,73.47897238861391,0
goa,1996,20510,4,26,448532,66,0
wcgoa,1996,20510,4,1,622175,34.961035641097766,2.7581566922489653
wcgoa,1996,20510,4,2,3005791,46.99533306873299,1.404619449589143
wcgoa,1996,20510,4,3,3263978,50.13008397421796,3.167103228024209
wcgoa,1996,20510,4,4,3243769,58.490358610616234,4.055167908072368
wcgoa,1996,20510,4,5,5841059,59.80148849378169,3.520617535279134
wcgoa,1996,20510,4,6,4269457,62.54188221827741,3.926711912076875
wcgoa,1996,20510,4,7,3724900,65.18543306665951,3.2237546699240247
wcgoa,1996,20510,4,8,1143356,67.42016555648459,4.556629002690325
wcgoa,1996,20510,4,9,1471177,64.17586772359817,2.6638637770982005
wcgoa,1996,20510,4,10,1379144,65.25783019757182,2.6568479941180905
wcgoa,1996,20510,4,11,1983128,73.06713501095238,3.5624233130690506
wcgoa,1996,20510,4,12,1695809,67.48,2.7000000000000006
wcgoa,1996,20510,4,13,1071194,70.35956637173099,1.9656730900285104
wcgoa,1996,20510,4,14,579478,68.52543458077787,7.140460966594072
wcgoa,1996,20510,4,15,941369,70.44251843857191,0.8841610250603111
wcgoa,1996,20510,4,16,1508471,69.38548954537409,2.2983811687463662
wcgoa,1996,20510,4,17,177906,77,0
wcgoa,1996,20510,4,18,350301,71.32,2.92
wcgoa,1996,20510,4,20,449742,73.47897238861391,0
goa,1996,21720,4,1,76866890,21.16467914767984,2.591008307868316
goa,1996,21720,4,2,20497214,29.29480266732835,4.194707779310885
goa,1996,21720,4,3,36725481,41.72236615634796,3.417425980070894
goa,1996,21720,4,4,41698261,52.53795625721658,4.156714297030277
goa,1996,21720,4,5,50666904,59.48716244730486,4.76303423512911
goa,1996,21720,4,6,49474766,64.51374031784204,4.737640183684749
goa,1996,21720,4,7,27449535,68.9366243034718,6.0871647060687915
goa,1996,21720,4,8,4734386,76.18716536843426,7.549140048994738
goa,1996,21720,4,9,1620188,80.68863188716371,10.167795916276383
goa,1996,21720,4,10,157091,86.24,5.94
goa,1996,21720,4,11,39024,100,0
goa,1996,21720,4,12,27884,85,0
wcgoa,1996,21720,4,1,76866890,21.16467914767984,2.591008307868316
wcgoa,1996,21720,4,2,20497214,29.29480266732835,4.194707779310885
wcgoa,1996,21720,4,3,36725481,41.72236615634796,3.417425980070894
wcgoa,1996,21720,4,4,41698261,52.53795625721658,4.156714297030277
wcgoa,1996,21720,4,5,50666904,59.48716244730486,4.76303423512911
wcgoa,1996,21720,4,6,49474766,64.51374031784204,4.737640183684749
wcgoa,1996,21720,4,7,27449535,68.9366243034718,6.0871647060687915
wcgoa,1996,21720,4,8,4734386,76.18716536843426,7.549140048994738
wcgoa,1996,21720,4,9,1620188,80.68863188716371,10.167795916276383
wcgoa,1996,21720,4,10,157091,86.24,5.94
wcgoa,1996,21720,4,11,39024,100,0
wcgoa,1996,21720,4,12,27884,85,0
egoa,1996,21740,4,1,727222448,19.130106203212254,1.8176775201251765
egoa,1996,21740,4,2,131378351,26.01946368850375,2.296853531446745
egoa,1996,21740,4,3,26226953,35.26756981949066,3.0468297701223626
egoa,1996,21740,4,4,14328547,40.365223709703436,3.9253140328883314
egoa,1996,21740,4,5,4575091,45.518186693991446,3.6009454347465435
egoa,1996,21740,4,6,3144710,46.997287126634895,3.9857772704001326
egoa,1996,21740,4,7,1123519,52.59606050275963,2.1319697486201834
egoa,1996,21740,4,8,957687,52.92256862628395,2.8611170977574085
egoa,1996,21740,4,9,1026902,53.52679159257651,1.6157382885611287
egoa,1996,21740,4,10,289206,54.848326383270056,0.21082778365594074
egoa,1996,21740,4,11,22368,59.4,3.67
egoa,1996,21740,4,12,176076,54.67,1.8899999999999997
goa,1996,21740,4,1,900407287,18.393081212335858,1.7648464989377637
goa,1996,21740,4,2,281367135,24.52504043871364,2.197883452770701
goa,1996,21740,4,3,46390865,35.16285945972338,4.443438141539287
goa,1996,21740,4,4,36402828,43.58981149568929,4.158278095866618
goa,1996,21740,4,5,50802480,49.68250563889795,2.8176492704686855
goa,1996,21740,4,6,64929831,51.343118824073336,2.8775449133696345
goa,1996,21740,4,7,190989397,52.97389496276592,2.9722027641147006
goa,1996,21740,4,8,89218547,54.68104308928053,3.151430572501926
goa,1996,21740,4,9,46228713,55.678293669131556,3.074158387883305
goa,1996,21740,4,10,26287109,56.225458989803705,3.8673227314574605
goa,1996,21740,4,11,12828247,58.517704311430855,3.902479709815378
goa,1996,21740,4,12,17512120,58.13305294618813,4.80482269879375
goa,1996,21740,4,13,7553711,60.61128292040826,2.7852295937718563
goa,1996,21740,4,14,10551981,59.68824769775457,2.183930501770236
goa,1996,21740,4,15,1961256,61.20664869858907,0
goa,1996,21740,4,16,656758,57,0
goa,1996,21740,4,17,414276,62.91722909364771,0
goa,1996,21740,4,18,65479,66,0
wcgoa,1996,21740,4,1,173184839,15.298231101915334,1.5430031506395314
wcgoa,1996,21740,4,2,149988784,23.216043478957733,2.1111934657727476
wcgoa,1996,21740,4,3,20163912,35.02666397919213,6.259989518898912
wcgoa,1996,21740,4,4,22074281,45.68291059355455,4.309496453814282
wcgoa,1996,21740,4,5,46227389,50.09464525002699,2.740127019936168
wcgoa,1996,21740,4,6,61785121,51.564310919776304,2.82113862462129
wcgoa,1996,21740,4,7,189865878,52.97613077364012,2.9771747884051076
wcgoa,1996,21740,4,8,88260860,54.700123666254775,3.1545806601023374
wcgoa,1996,21740,4,9,45201811,55.72717183875664,3.107291009866839
wcgoa,1996,21740,4,10,25997903,56.240778495096315,3.9079983304807313
wcgoa,1996,21740,4,11,12805879,58.51616320753928,3.9028857816007783
wcgoa,1996,21740,4,12,17336044,58.16822593666698,4.834427510682367
wcgoa,1996,21740,4,13,7553711,60.61128292040826,2.7852295937718563
wcgoa,1996,21740,4,14,10551981,59.68824769775457,2.183930501770236
wcgoa,1996,21740,4,15,1961256,61.20664869858907,0
wcgoa,1996,21740,4,16,656758,57,0
wcgoa,1996,21740,4,17,414276,62.91722909364771,0
wcgoa,1996,21740,4,18,65479,66,0
egoa,1996,30060,4,3,13785987,20.881463576746444,1.083326693257436
egoa,1996,30060,4,4,26414112,24.477436147011108,0.9355414999376092
egoa,1996,30060,4,5,20200220,26.79351690823169,1.737180523776474
egoa,1996,30060,4,6,53186781,28.80682668368292,1.9608877484050034
egoa,1996,30060,4,7,34709500,29.137477212290584,1.727668974200147
egoa,1996,30060,4,8,10174785,33.948230468751916,1.9693736929084988
egoa,1996,30060,4,9,31201048,35.249402067840805,3.2543563193774774
egoa,1996,30060,4,10,57013369,36.4715655806974,1.745650753422412
egoa,1996,30060,4,11,24765691,36.26655004255686,2.311923347909008
egoa,1996,30060,4,12,26959645,37.57959176020308,2.984654610993579
egoa,1996,30060,4,13,10119134,38.14816998964536,1.4327350067703422
egoa,1996,30060,4,14,12220963,37.87236883132696,1.9015397403625232
egoa,1996,30060,4,15,11442775,38.56292354782821,1.605169419131286
egoa,1996,30060,4,16,2117208,44.01,1
egoa,1996,30060,4,17,9270182,39.6909076607126,1.7587332265968456
egoa,1996,30060,4,18,6119524,40.1517228856362,0.4564099691413907
egoa,1996,30060,4,19,3784118,41.4,2.18
egoa,1996,30060,4,20,10153370,41.26361355884795,1.2653609727607682
egoa,1996,30060,4,21,1485587,43.577316629722795,1.2734925655649922
egoa,1996,30060,4,22,3274131,41.92650191455381,0.4988856462982086
egoa,1996,30060,4,23,1046490,43,0
egoa,1996,30060,4,26,864649,45.38,0.49
egoa,1996,30060,4,27,686100,44,0
egoa,1996,30060,4,28,1607379,41,0
egoa,1996,30060,4,32,371851,46.28,0.8099999999999999
egoa,1996,30060,4,33,900606,42.25,0.43
egoa,1996,30060,4,34,535359,45,0
egoa,1996,30060,4,35,21814,48,0
egoa,1996,30060,4,40,535359,45,0
egoa,1996,30060,4,41,1372200,44,0
egoa,1996,30060,4,42,329290,46,0
egoa,1996,30060,4,44,1607379,41,0
egoa,1996,30060,4,45,1195418,42.9,1.9200000000000002
goa,1996,30060,4,2,8765961,14.390376420794022,0.5807609137206975
goa,1996,30060,4,3,16363146,20.72688460336417,1.066827282479787
goa,1996,30060,4,4,39829380,24.53375024617506,1.093008636840443
goa,1996,30060,4,5,35874118,27.236105362367375,1.530348101659252
goa,1996,30060,4,6,78295809,29.371993192764638,1.9004957795378294
goa,1996,30060,4,7,59760148,31.151698612091792,1.6686536760250328
goa,1996,30060,4,8,139190231,35.00786791552921,1.2410617308336818
goa,1996,30060,4,9,189525531,35.95788519684981,1.9099578203002106
goa,1996,30060,4,10,175375565,35.865697258509186,1.6285072037829218
goa,1996,30060,4,11,148734101,36.06363984752898,1.8755912940234196
goa,1996,30060,4,12,109298865,37.80771460481314,2.0292159050324994
goa,1996,30060,4,13,43800390,38.4893815475159,1.2566748565480812
goa,1996,30060,4,14,45293229,37.485590115908934,1.2195918016796727
goa,1996,30060,4,15,28488233,37.986677156143735,1.2831041475966587
goa,1996,30060,4,16,10039546,39.73300660209137,1.1499315028787158
goa,1996,30060,4,17,11984236,40.08475759155611,1.471404898902191
goa,1996,30060,4,18,9593634,40.82103318096146,0.2911317817627814
goa,1996,30060,4,19,19500202,40.1293218480506,1.2861270503761961
goa,1996,30060,4,20,13507586,40.453190081484586,0.9511453889688358
goa,1996,30060,4,21,1877633,44.083168052542746,1.0075898751246917
goa,1996,30060,4,22,10102860,42.6521011515551,0.16167866920852114
goa,1996,30060,4,23,2936682,41.069053441945705,0
goa,1996,30060,4,26,864649,45.38,0.49
